Provider ID,Hospital Name,Measure ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Measure Start Date,Measure End Date
110229,"PIEDMONT NEWNAN HOSPITAL, INC",OP-26,2089,841,26,122,104,514,123,80,5,,01/01/2017,12/31/2017
110230,EMORY JOHNS CREEK HOSPITAL,OP-26,232,150,110,318,192,133,54,1,55,,01/01/2017,12/31/2017
110233,SOUTHEASTERN REGIONAL MEDICAL CENTER,OP-26,825,0,8,13,51,290,377,308,257,,01/01/2017,12/31/2017
110234,SGMC BERRIEN CAMPUS,OP-26,0,0,0,0,38,0,0,0,0,,01/01/2017,12/31/2017
110236,CHI MEMORIAL HOSPITAL- GEORGIA,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
111300,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,OP-26,11,0,0,0,25,0,0,0,137,,01/01/2017,12/31/2017
111302,BLECKLEY MEMORIAL HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
111303,JASPER MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111304,MORGAN MEMORIAL HOSPITAL,OP-26,108,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
111305,MILLER COUNTY HOSPITAL,OP-26,122,0,0,13,5654,2,279,260,0,,01/01/2017,12/31/2017
111306,EFFINGHAM HEALTH SYSTEM,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111308,CLINCH MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111310,"MEDICAL CENTER OF PEACH COUNTY, NAVICENT HEALTH",OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111311,JENKINS COUNTY MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111312,OPTIM MEDICAL CENTER - SCREVEN,OP-26,286,102,418,0,20,0,0,0,0,,01/01/2017,12/31/2017
111313,PUTNAM GENERAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111314,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111316,WARM SPRINGS MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111318,MONROE COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111320,HIGGINS GENERAL HOSPITAL,OP-26,682,216,1,2,23,230,8,0,5,,01/01/2017,12/31/2017
111323,OPTIM MEDICAL CENTER - TATTNALL,OP-26,186,0,232,770,9,0,0,0,0,,01/01/2017,12/31/2017
111324,CHATUGE REGIONAL HOSPITAL,OP-26,0,0,0,0,0,0,0,0,462,,01/01/2017,12/31/2017
111325,WILLS MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111326,SGMC LANIER CAMPUS,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111327,BACON COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111328,PHOEBE WORTH MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111329,ST MARY'S GOOD SAMARITAN HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111330,POLK MEDICAL CENTER,OP-26,0,16,0,6,713,0,0,0,0,,01/01/2017,12/31/2017
111331,MITCHELL COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111332,BROOKS COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111333,JEFF DAVIS HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
111334,CANDLER COUNTY HOSPITAL,OP-26,15,0,0,15,9,1,0,0,4,,01/01/2017,12/31/2017
111335,LIBERTY REGIONAL MEDICAL CENTER,OP-26,584,241,0,1,0,92,0,0,0,,01/01/2017,12/31/2017
120001,THE QUEENS MEDICAL CENTER,OP-26,8797,1554,301,1206,17339,1779,1601,200,424,,01/01/2017,12/31/2017
120002,MAUI MEMORIAL MEDICAL CENTER,OP-26,1173,0,18,20,189,153,97,27,26,,01/01/2017,12/31/2017
120004,WAHIAWA GENERAL HOSPITAL,OP-26,331,0,0,24,11,0,0,0,1,,01/01/2017,12/31/2017
120005,HILO MEDICAL CENTER,OP-26,271,503,1,116,75,358,64,30,62,,01/01/2017,12/31/2017
120006,ADVENTIST HEALTH CASTLE,OP-26,427,0,22,46,41,204,24,42,6,,01/01/2017,12/31/2017
120007,KUAKINI MEDICAL CENTER,OP-26,2608,461,61,1125,90,56,35,6,42,,01/01/2017,12/31/2017
120014,WILCOX MEMORIAL HOSPITAL,OP-26,2481,701,7,558,75,285,25,31,23,,01/01/2017,12/31/2017
120019,KONA COMMUNITY HOSPITAL,OP-26,429,187,2,121,13,66,0,1,6,,01/01/2017,12/31/2017
120022,STRAUB CLINIC AND HOSPITAL,OP-26,4211,364,85,390,125,491,45,319,51,,01/01/2017,12/31/2017
120026,PALI MOMI MEDICAL CENTER,OP-26,1175,117,45,291,121,274,118,21,91,,01/01/2017,12/31/2017
120028,NORTH HAWAII COMMUNITY HOSPITAL,OP-26,138,48,0,46,8,11,3,0,3,,01/01/2017,12/31/2017
121300,KAUAI VETERANS MEMORIAL HOSPITAL,OP-26,548,311,12,45,38,67,6,0,11,,01/01/2017,12/31/2017
121301,KAU HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
121304,KAHUKU MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
121306,SAMUEL MAHELONA MEMORIAL HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
121307,HALE HO'OLA HAMAKUA,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
130002,ST LUKE'S MAGIC VALLEY RMC,OP-26,6189,0,335,1524,6928,2036,393,836,79,,01/01/2017,12/31/2017
130003,ST JOSEPH REGIONAL MEDICAL CENTER,OP-26,0,0,36,175,18,106,84,0,0,,01/01/2017,12/31/2017
130006,ST LUKE'S REGIONAL MEDICAL CENTER,OP-26,5039,5,593,3418,13170,6973,2081,860,478,,01/01/2017,12/31/2017
130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,OP-26,1916,0,277,1428,376,386,42,197,142,,01/01/2017,12/31/2017
130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,OP-26,762,384,81,371,60,75,0,28,29,,01/01/2017,12/31/2017
130014,WEST VALLEY MEDICAL CENTER,OP-26,1184,718,107,693,410,438,277,0,31,,01/01/2017,12/31/2017
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,OP-26,1132,25,56,431,1070,412,813,12,97,,01/01/2017,12/31/2017
130025,MADISON MEMORIAL HOSPITAL,OP-26,483,77,62,272,413,24,37,12,20,,01/01/2017,12/31/2017
130028,PORTNEUF MEDICAL CENTER,OP-26,1387,184,79,704,2232,629,329,63,93,,01/01/2017,12/31/2017
130049,KOOTENAI HEALTH,OP-26,4268,3,101,478,731,646,1230,474,120,,01/01/2017,12/31/2017
130063,TREASURE VALLEY HOSPITAL,OP-26,15,0,475,2469,6,0,0,135,0,,01/01/2017,12/31/2017
130065,MOUNTAIN VIEW HOSPITAL,OP-26,1076,158,352,1853,973,1235,0,148,43,,01/01/2017,12/31/2017
130066,NORTHWEST SPECIALTY HOSPITAL,OP-26,2549,0,0,1620,0,0,0,0,857,,01/01/2017,12/31/2017
130067,IDAHO DOCTORS HOSPITAL,OP-26,0,0,90,9,2,0,0,0,1,,01/01/2017,12/31/2017
130071,ST LUKE'S NAMPA MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131302,NORTH CANYON MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131303,NELL J REDFIELD MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131305,STEELE MEMORIAL MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131307,WEISER MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131313,TETON VALLEY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131315,SYRINGA GENERAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131316,BEAR LAKE MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131317,BENEWAH COMMUNITY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131318,VALOR HEALTH,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131324,LOST RIVERS MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
131326,CASSIA REGIONAL HOSPITAL,OP-26,332,0,7,110,13,36,0,0,6,,01/01/2017,12/31/2017
131328,BONNER GENERAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
140001,GRAHAM HOSPITAL ASSOCIATION,OP-26,953,69,4,170,131,179,0,52,6,,01/01/2017,12/31/2017
140002,ALTON MEMORIAL HOSPITAL,OP-26,719,0,89,620,1040,301,128,12,24,,01/01/2017,12/31/2017
140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,OP-26,5486,90,93,786,1860,493,887,90,120,,01/01/2017,12/31/2017
140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,OP-26,2117,769,13,388,2629,900,71,2,30,,01/01/2017,12/31/2017
140010,NORTHSHORE UNIVERSITY HEALTHSYSTEM EVANSTON HOSP,OP-26,19668,4224,352,1657,11815,6147,2408,2488,604,,01/01/2017,12/31/2017
140011,HERRIN HOSPITAL,OP-26,1848,23,82,142,2389,343,4,71,4,,01/01/2017,12/31/2017
140012,KATHERINE SHAW BETHEA HOSPITAL,OP-26,2145,181,153,2929,3186,455,136,77,21,,01/01/2017,12/31/2017
140013,PROCTOR HOSPITAL,OP-26,442,2657,185,1192,2458,230,75,5,43,,01/01/2017,12/31/2017
140015,BLESSING HOSPITAL,OP-26,4642,2450,38,789,3898,1137,625,21,126,,01/01/2017,12/31/2017
140018,MT SINAI HOSPITAL MEDICAL CENTER,OP-26,3458,325,0,245,189,580,45,375,64,,01/01/2017,12/31/2017
140019,HSHS GOOD SHEPHERD HOSPITAL INC,OP-26,142,75,0,19,19,0,0,0,0,,01/01/2017,12/31/2017
140029,COPLEY MEMORIAL HOSPITAL,OP-26,3232,279,101,480,2135,330,579,44,158,,01/01/2017,12/31/2017
140030,SHERMAN HOSPITAL,OP-26,2827,1156,46,688,255,1194,546,186,132,,01/01/2017,12/31/2017
140032,ST ANTHONYS MEMORIAL HOSPITAL,OP-26,886,186,13,545,142,639,8,2,70,,01/01/2017,12/31/2017
140033,LAKE BEHAVIORAL HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,OP-26,2172,0,38,225,835,185,256,49,34,,01/01/2017,12/31/2017
140040,GALESBURG COTTAGE HOSPITAL,OP-26,142,0,0,167,1288,178,12,13,8,,01/01/2017,12/31/2017
140043,CGH MEDICAL CENTER,OP-26,4389,1215,1,445,7450,570,17,295,33,,01/01/2017,12/31/2017
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,OP-26,1890,0,49,809,549,400,213,297,34,,01/01/2017,12/31/2017
140048,ADVOCATE TRINITY HOSPITAL,OP-26,2618,457,7,320,1421,148,80,1,54,,01/01/2017,12/31/2017
140049,WEST SUBURBAN MEDICAL CENTER,OP-26,3009,526,2,246,3449,147,111,19,77,,01/01/2017,12/31/2017
140052,OSF SAINT ANTHONY'S HEALTH CENTER,OP-26,1440,20,6,172,1055,179,49,53,36,,01/01/2017,12/31/2017
140053,ST JOHNS HOSPITAL,OP-26,2293,2803,142,638,158,904,22,156,42,,01/01/2017,12/31/2017
140054,MACNEAL  HOSPITAL,OP-26,5820,1077,78,596,2701,617,289,31,61,,01/01/2017,12/31/2017
140058,PASSAVANT AREA HOSPITAL,OP-26,2202,491,8,419,716,235,0,1,30,,01/01/2017,12/31/2017
140059,JERSEY COMMUNITY HOSPITAL,OP-26,930,398,0,53,8,129,0,0,2,,01/01/2017,12/31/2017
140062,PALOS COMMUNITY HOSPITAL,OP-26,4318,566,67,722,4389,784,856,317,102,,01/01/2017,12/31/2017
140063,RUSH OAK PARK HOSPITAL,OP-26,4092,255,429,1143,3988,43,850,28,79,,01/01/2017,12/31/2017
140064,ST MARY MEDICAL CENTER,OP-26,2030,515,5,93,121,358,21,175,67,,01/01/2017,12/31/2017
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,OP-26,2244,557,51,363,4613,505,119,21,102,,01/01/2017,12/31/2017
140067,SAINT FRANCIS MEDICAL CENTER,OP-26,6661,1,308,631,3670,2204,1299,1153,384,,01/01/2017,12/31/2017
140068,ROSELAND COMMUNITY HOSPITAL,OP-26,157,0,0,0,3,5,0,0,1,,01/01/2017,12/31/2017
140077,TOUCHETTE REGIONAL HOSPITAL INC,OP-26,165,75,20,155,343,7,11,0,0,,01/01/2017,12/31/2017
140080,PRESENCE SAINT FRANCIS HOSPITAL,OP-26,1194,524,67,394,825,180,190,8,38,,01/01/2017,12/31/2017
140082,LOUIS A WEISS MEMORIAL HOSPITAL,OP-26,850,183,20,479,3473,229,39,179,18,,01/01/2017,12/31/2017
140083,LORETTO HOSPITAL,OP-26,98,17,0,3,4,31,0,0,1,,01/01/2017,12/31/2017
140084,VISTA MEDICAL CENTER EAST,OP-26,1216,6,45,141,44,94,12,20,20,,01/01/2017,12/31/2017
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,OP-26,7339,128,88,1,5877,1716,803,4756,157,,01/01/2017,12/31/2017
140089,MC DONOUGH DISTRICT HOSPITAL,OP-26,2009,486,29,74,57,37,0,8,17,,01/01/2017,12/31/2017
140091,THE CARLE FOUNDATION HOSPITAL,OP-26,8822,2481,164,269,21934,3057,1499,2585,345,,01/01/2017,12/31/2017
140093,OSF SACRED HEART MEDICAL CENTER,OP-26,186,551,45,65,52,30,3,12,6,,01/01/2017,12/31/2017
140095,SAINT ANTHONY HOSPITAL,OP-26,945,0,0,261,2274,88,4,9,9,,01/01/2017,12/31/2017
140100,MIDWESTERN REGION MED CENTER,OP-26,1501,0,2,4,220,351,0,279,161,,01/01/2017,12/31/2017
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,OP-26,2737,372,40,307,110,144,125,36,44,,01/01/2017,12/31/2017
140103,ST BERNARD HOSPITAL,OP-26,289,0,0,9,691,28,0,0,0,,01/01/2017,12/31/2017
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,OP-26,2387,467,0,161,1276,391,38,0,17,,01/01/2017,12/31/2017
140113,OSF HEART OF MARY MEDICAL CENTER,OP-26,3539,551,39,340,172,283,498,90,74,,01/01/2017,12/31/2017
140114,SWEDISH COVENANT HOSPITAL,OP-26,637,79,192,298,46,503,102,109,121,,01/01/2017,12/31/2017
140115,THOREK MEMORIAL HOSPITAL,OP-26,764,129,0,175,144,58,5,15,9,,01/01/2017,12/31/2017
140116,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,OP-26,3832,884,106,1753,1579,576,456,126,97,,01/01/2017,12/31/2017
140117,PRESENCE RESURRECTION MEDICAL CENTER,OP-26,2787,455,51,158,161,819,78,51,98,,01/01/2017,12/31/2017
140118,METROSOUTH MEDICAL CENTER,OP-26,465,28,10,362,54,145,153,30,22,,01/01/2017,12/31/2017
140119,RUSH UNIVERSITY MEDICAL CENTER,OP-26,6080,654,324,92,4951,1786,997,6829,345,,01/01/2017,12/31/2017
140120,PEKIN MEMORIAL HOSPITAL,OP-26,354,601,47,116,623,142,50,28,35,,01/01/2017,12/31/2017
140122,ADVENTIST HINSDALE HOSPITAL,OP-26,3074,0,153,128,297,656,627,25,78,,01/01/2017,12/31/2017
140124,JOHN H STROGER JR HOSPITAL,OP-26,6202,769,94,173,16808,1239,338,4040,176,,01/01/2017,12/31/2017
140125,GATEWAY REGIONAL MEDICAL CENTER,OP-26,279,0,33,96,132,216,176,16,3,,01/01/2017,12/31/2017
140127,ADVOCATE BROMENN MEDICAL CENTER,OP-26,409,0,198,87,3517,423,225,68,71,,01/01/2017,12/31/2017
140130,NORTHWESTERN LAKE FOREST HOSPITAL,OP-26,5912,374,75,814,3484,769,184,120,159,,01/01/2017,12/31/2017
140133,HOLY CROSS HOSPITAL,OP-26,997,403,0,71,16,198,0,4,2,,01/01/2017,12/31/2017
140135,DECATUR MEMORIAL HOSPITAL,OP-26,3611,1086,118,970,434,838,58,260,51,,01/01/2017,12/31/2017
140137,GREENVILLE REGIONAL HOSPITAL,OP-26,459,202,7,12,4,14,0,14,2,,01/01/2017,12/31/2017
140143,ST MARGARETS HOSPITAL,OP-26,1752,0,0,426,14,281,0,4,5,,01/01/2017,12/31/2017
140145,ST JOSEPHS HOSPITAL,OP-26,1310,128,0,144,64,75,0,0,19,,01/01/2017,12/31/2017
140147,RICHLAND MEMORIAL HOSPITAL,OP-26,669,274,0,52,60,112,0,0,5,,01/01/2017,12/31/2017
140148,MEMORIAL MEDICAL CENTER,OP-26,4018,209,272,624,573,1489,247,85,303,,01/01/2017,12/31/2017
140150,UNIVERSITY OF ILLINOIS HOSPITAL,OP-26,3922,1371,173,296,5809,1383,535,2923,128,,01/01/2017,12/31/2017
140155,PRESENCE ST MARYS HOSPITAL,OP-26,758,214,106,222,1904,350,202,23,13,,01/01/2017,12/31/2017
140158,MERCY HOSPITAL AND MEDICAL CENTER,OP-26,2249,374,40,379,1280,267,124,81,91,,01/01/2017,12/31/2017
140160,FHN MEMORIAL HOSPITAL,OP-26,2732,919,509,823,2266,24,407,58,0,,01/01/2017,12/31/2017
140161,SAINT JAMES HOSPITAL,OP-26,578,0,0,262,53,118,7,0,8,,01/01/2017,12/31/2017
140162,ST JOSEPH MEDICAL CENTER,OP-26,170,0,87,59,68,491,138,3,56,,01/01/2017,12/31/2017
140164,MEMORIAL HOSPITAL OF CARBONDALE,OP-26,515,0,44,118,306,366,697,313,154,,01/01/2017,12/31/2017
140166,ST MARYS HOSPITAL,OP-26,2033,0,203,275,366,289,165,19,49,,01/01/2017,12/31/2017
140167,IROQUOIS MEMORIAL HOSPITAL,OP-26,265,20,0,86,0,25,42,0,370,,01/01/2017,12/31/2017
140172,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS,OP-26,3188,169,2,842,275,492,416,41,99,,01/01/2017,12/31/2017
140174,PRESENCE MERCY MEDICAL CENTER,OP-26,1564,0,54,59,131,466,1209,41,17,,01/01/2017,12/31/2017
140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,OP-26,1164,126,0,85,4969,28,0,19,24,,01/01/2017,12/31/2017
140177,JACKSON PARK HOSPITAL,OP-26,218,26,0,163,147,4,237,20,117,,01/01/2017,12/31/2017
140179,LITTLE COMPANY OF MARY HOSPITAL,OP-26,2612,389,10,169,800,339,164,44,78,,01/01/2017,12/31/2017
140180,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,OP-26,4353,785,21,625,336,426,60,25,48,,01/01/2017,12/31/2017
140181,SOUTH SHORE HOSPITAL,OP-26,107,0,0,0,0,31,12,0,0,,01/01/2017,12/31/2017
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,OP-26,3729,1656,175,734,914,844,755,57,130,,01/01/2017,12/31/2017
140184,HEARTLAND REGIONAL MEDICAL CENTER,OP-26,93,0,20,28,14,256,5,9,4,,01/01/2017,12/31/2017
140185,MEMORIAL HOSPITAL,OP-26,1685,0,133,593,383,623,114,127,149,,01/01/2017,12/31/2017
140186,RIVERSIDE MEDICAL CENTER,OP-26,1212,0,192,229,1752,326,654,94,73,,01/01/2017,12/31/2017
140187,HSHS ST ELIZABETH'S HOSPITAL,OP-26,1030,0,39,364,137,287,20,15,85,,01/01/2017,12/31/2017
140189,SARAH BUSH LINCOLN HEALTH CENTER,OP-26,1594,896,126,721,1606,185,140,12,61,,01/01/2017,12/31/2017
140191,INGALLS MEMORIAL HOSPITAL,OP-26,512,97,58,319,195,411,47,38,54,,01/01/2017,12/31/2017
140197,METHODIST HOSPITAL OF CHICAGO,OP-26,2273,122,84,43,20,43,10,8,0,,01/01/2017,12/31/2017
140200,ELMHURST MEMORIAL HOSPITAL,OP-26,6328,0,265,1489,382,858,65,214,88,,01/01/2017,12/31/2017
140202,ADVOCATE CONDELL MEDICAL CENTER,OP-26,2144,1066,321,752,3340,585,480,43,126,,01/01/2017,12/31/2017
140206,NORWEGIAN-AMERICAN HOSPITAL,OP-26,521,214,0,52,7223,31,25,0,4,,01/01/2017,12/31/2017
140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,OP-26,7968,581,218,1470,1024,1035,2079,576,342,,01/01/2017,12/31/2017
140209,METHODIST MEDICAL CENTER OF ILLINOIS,OP-26,1652,0,120,73,3693,515,1164,139,190,,01/01/2017,12/31/2017
140210,HARRISBURG MEDICAL CENTER,OP-26,1138,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
140211,DELNOR COMMUNITY HOSPITAL,OP-26,5251,352,67,306,328,561,96,26,174,,01/01/2017,12/31/2017
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,OP-26,11002,766,102,1080,928,1054,209,282,291,,01/01/2017,12/31/2017
140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,OP-26,1564,0,54,59,131,466,1209,41,17,,01/01/2017,12/31/2017
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,OP-26,8898,2,383,514,2937,1426,703,420,312,,01/01/2017,12/31/2017
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,OP-26,3846,1080,45,868,78,390,378,6,2588,,01/01/2017,12/31/2017
140228,SWEDISH AMERICAN HOSPITAL,OP-26,387,0,172,527,38,293,133,311,116,,01/01/2017,12/31/2017
140231,EDWARD HOSPITAL,OP-26,5784,192,484,857,623,1403,108,426,277,,01/01/2017,12/31/2017
140233,SAINT ANTHONY MEDICAL CENTER,OP-26,2084,316,162,882,558,621,218,25,252,,01/01/2017,12/31/2017
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,OP-26,2020,1231,11,247,1857,329,16,296,17,,01/01/2017,12/31/2017
140239,MERCYHEALTH HOSPITAL ROCKTON AVENUE,OP-26,2038,1703,171,324,440,386,58,188,105,,01/01/2017,12/31/2017
140240,WESTLAKE COMMUNITY HOSPITAL,OP-26,649,203,0,16,231,113,24,1,2,,01/01/2017,12/31/2017
140242,CENTRAL DUPAGE HOSPITAL,OP-26,6977,11,177,1086,854,1242,683,201,296,,01/01/2017,12/31/2017
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,OP-26,3755,555,806,481,1202,527,329,80,86,,01/01/2017,12/31/2017
140251,COMMUNITY FIRST MEDICAL CENTER,OP-26,1459,684,9,56,19,202,216,145,2137,,01/01/2017,12/31/2017
140252,NORTHWEST COMMUNITY HOSPITAL 1,OP-26,10800,0,151,142,2377,807,802,188,200,,01/01/2017,12/31/2017
140258,ALEXIAN BROTHERS MEDICAL CENTER 1,OP-26,5697,9,201,1332,4927,588,1526,249,180,,01/01/2017,12/31/2017
140275,GENESIS HEALTH SYSTEM,OP-26,491,127,16,175,425,105,167,27,14,,01/01/2017,12/31/2017
140276,LOYOLA UNIVERSITY MEDICAL CENTER,OP-26,8844,1028,77,528,6912,2193,1093,4783,212,,01/01/2017,12/31/2017
140280,TRINITY ROCK ISLAND,OP-26,4149,1808,116,304,334,350,221,117,113,,01/01/2017,12/31/2017
140281,NORTHWESTERN MEMORIAL HOSPITAL,OP-26,25853,2721,975,2673,5824,3647,2656,1400,1114,,01/01/2017,12/31/2017
140286,KISHWAUKEE COMMUNITY HOSPITAL,OP-26,1900,0,9,171,93,342,48,20,33,,01/01/2017,12/31/2017
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,OP-26,2745,0,152,384,4390,487,647,62,86,,01/01/2017,12/31/2017
140289,ANDERSON HOSPITAL,OP-26,3234,0,26,340,236,542,156,18,76,,01/01/2017,12/31/2017
140290,ST ALEXIUS MEDICAL CENTER,OP-26,3709,1174,99,896,361,467,181,88,130,,01/01/2017,12/31/2017
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,OP-26,4548,1381,149,1048,887,688,502,335,182,,01/01/2017,12/31/2017
