Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude
160112,SPENCER MUNICIPAL HOSPITAL,IA,51301,43.150009,-95.143842
160117,FINLEY HOSPITAL,IA,52001,42.495413,-90.687573
160122,FORT MADISON COMMUNITY HOSPITAL,IA,52627,40.624167,-91.382067
160124,LAKES REGIONAL HEALTHCARE,IA,51360,43.418396,-95.126312
160146,ST LUKES REGIONAL MEDICAL CENTER,IA,51104,42.5186,-96.406029
160147,GRINNELL REGIONAL MEDICAL CENTER,IA,50112,41.743278,-92.734728
160153,MERCY MEDICAL CENTER-SIOUX CITY,IA,51101,42.495329,-96.400061
161300,BAUM HARMON MERCY HOSPITAL,IA,51245,43.088597,-95.622796
161301,IOWA SPECIALTY HOSPITAL - BELMOND,IA,50421,42.844988,-93.612855
161302,IOWA SPECIALTY HOSPITAL-CLARION,IA,50525,42.721625,-93.732628
161303,GRUNDY COUNTY MEMORIAL HOSPITAL,IA,50638,42.358753,-92.762205
161304,CHI HEALTH  - MERCY CORNING,IA,50841,40.988375,-94.747914
161305,POCAHONTAS COMMUNITY HOSPITAL,IA,50574,42.740822,-94.678778
161306,JONES REGIONAL MEDICAL CENTER,IA,52205,42.102231,-91.261919
161307,HANCOCK COUNTY HEALTH SYSTEM,IA,50423,43.097818,-93.806993
161308,FRANKLIN GENERAL HOSPITAL,IA,50441,42.741407,-93.186763
161309,CHI HEALTH MISSOURI VALLEY,IA,51555,41.562977,-95.885096
161310,ADAIR COUNTY MEMORIAL HOSPITAL,IA,50849,41.303103,-94.451927
161311,HAWARDEN REGIONAL HEALTHCARE,IA,51023,42.998008,-96.479427
161312,GUTTENBERG MUNICIPAL HOSPITAL,IA,52052,42.785548,-91.099954
161313,GENESIS MEDICAL CENTER-DEWITT,IA,52742,41.82594,-90.546257
161314,GUTHRIE COUNTY HOSPITAL,IA,50115,41.683666,-94.494399
161315,KEOKUK COUNTY HEALTH CENTER,IA,52591,41.322489,-92.205125
161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,IA,52175,42.96768,-91.809477
161317,COMPASS MEMORIAL HEALTHCARE,IA,52301,41.801752,-92.072799
161318,VETERANS MEMORIAL HOSPITAL,IA,52172,43.268092,-91.474446
161319,CENTRAL COMMUNITY HOSPITAL,IA,52043,42.859771,-91.414536
161320,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,IA,50674,42.847422,-92.109691
161321,SANFORD ROCK RAPIDS MEDICAL CENTER,IA,51246,43.424092,-96.171087
161322,DALLAS COUNTY HOSPITAL,IA,50220,41.833959,-94.094469
161323,MITCHELL COUNTY REGIONAL HEALTH,IA,50461,43.289076,-92.809482
161324,GEORGE C GRAPE COMMUNITY HOSPITAL,IA,51640,40.620554,-95.649475
161325,GREENE COUNTY MEDICAL CENTER,IA,50129,42.015217,-94.38906
161326,MADISON COUNTY MEMORIAL HOSPITAL,IA,50273,41.328816,-94.016963
161327,DAVIS COUNTY HOSPITAL,IA,52537,40.759223,-92.414987
161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,IA,52136,43.381891,-92.117764
161329,JACKSON COUNTY REGIONAL HEALTH CENTER,IA,52060,42.073715,-90.673132
161330,AUDUBON COUNTY MEMORIAL HOSPITAL,IA,50025,41.715423,-94.937044
161331,MERCY MEDICAL CENTER-NEW HAMPTON,IA,50659,43.062677,-92.320425
161332,MANNING REGIONAL HEALTHCARE CENTER,IA,51455,41.90665,-95.075013
161333,STORY COUNTY HOSPITAL,IA,50201,42.005334,-93.434902
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,IA,50548,42.731835,-94.230216
161335,BUCHANAN COUNTY HEALTH CENTER,IA,50644,42.468787,-91.875015
161336,HEGG MEMORIAL HEALTH CENTER,IA,51247,43.201693,-96.285086
161337,VAN BUREN COUNTY HOSPITAL,IA,52565,40.735862,-91.959043
161338,MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,IA,50662,42.675419,-91.902613
161339,WAVERLY HEALTH CENTER,IA,50677,42.723668,-92.481802
161340,DECATUR COUNTY HOSPITAL,IA,50144,40.750308,-93.747789
161341,LUCAS COUNTY HEALTH CENTER,IA,50049,41.027693,-93.303421
161342,MONROE COUNTY HOSPITAL,IA,52531,41.044838,-92.796475
161343,REGIONAL MEDICAL CENTER,IA,52057,42.483903,-91.466644
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,IA,52353,41.288507,-91.687341
161345,OSCEOLA COMMUNITY HOSPITAL,IA,51249,43.41008,-95.741727
161346,SIOUX CENTER HEALTH,IA,51250,43.069685,-96.159287
161347,FLOYD COUNTY MEDICAL CENTER,IA,50616,43.052667,-92.682505
161348,CLARKE COUNTY HOSPITAL,IA,50213,41.02571,-93.767533
161349,VIRGINIA GAY HOSPITAL,IA,52349,42.173674,-92.013385
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,IA,51449,42.266888,-94.748857
161351,AVERA HOLY FAMILY HOSPITAL,IA,51334,43.410596,-94.833956
161352,CLARINDA REGIONAL HEALTH CENTER,IA,51632,40.723116,-95.041406
161353,KOSSUTH REGIONAL HEALTH CENTER,IA,50511,43.056822,-94.227124
161354,HORN MEMORIAL HOSPITAL,IA,51445,42.339303,-95.45891
161355,KNOXVILLE HOSPITAL & CLINICS,IA,50138,41.310986,-93.109511
161356,HENRY COUNTY HEALTH CENTER,IA,52641,40.963116,-91.558018
161357,PALO ALTO COUNTY HOSPITAL,IA,50536,43.119191,-94.691343
161358,WAYNE COUNTY HOSPITAL,IA,50060,40.754492,-93.31232
161359,BURGESS HEALTH CENTER,IA,51040,42.025739,-96.105586
161360,ORANGE CITY AREA HEALTH SYSTEM,IA,51041,42.994878,-96.045734
161361,VAN DIEST MEDICAL CENTER,IA,50595,42.452963,-93.813485
161362,CHEROKEE REGIONAL MEDICAL CENTER,IA,51012,42.759282,-95.546962
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,IA,51566,41.02654,-95.213919
161364,JEFFERSON COUNTY HEALTH CENTER,IA,52556,40.985635,-91.963118
161365,GREATER REGIONAL MEDICAL CENTER,IA,50801,41.071214,-94.383744
161366,SHENANDOAH MEDICAL CENTER,IA,51601,40.753639,-95.369106
161367,PELLA REGIONAL HEALTH CENTER,IA,50219,41.412337,-92.911667
161368,FLOYD VALLEY HEALTHCARE,IA,51031,42.79728,-96.15599
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,IA,51442,42.023257,-95.377086
161370,LORING HOSPITAL,IA,50583,42.418706,-94.977991
161371,WINNESHIEK MEDICAL CENTER,IA,52101,43.294634,-91.771187
161372,BOONE COUNTY HOSPITAL,IA,50036,42.055583,-93.877037
161373,RINGGOLD COUNTY HOSPITAL,IA,50854,40.71833,-94.223613
161374,MYRTUE MEDICAL CENTER,IA,51537,41.647473,-95.326202
161375,BUENA VISTA REGIONAL MEDICAL CENTER,IA,50588,42.644356,-95.222008
161376,CASS COUNTY MEMORIAL HOSPITAL,IA,50022,41.401712,-94.992608
161377,MERCY MEDICAL CENTER-CENTERVILLE,IA,52544,40.686446999999994,-92.881614
161378,MERCY MEDICAL CENTER-DYERSVILLE,IA,52040,42.475924,-91.129632
161379,MAHASKA  HEALTH PARTNERSHIP,IA,52577,41.298562,-92.630131
161380,HANSEN FAMILY HOSPITAL,IA,50126,42.500939,-93.262394
161381,SANFORD SHELDON MEDICAL CENTER,IA,51201,43.186387,-95.847268
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,KS,66762,37.38153,-94.68385
170009,SAINT JOHN HOSPITAL,KS,66048,39.283683,-94.903472
170012,SALINA REGIONAL HEALTH CENTER,KS,67401,38.833271,-97.610525
170013,HAYS MEDICAL CENTER,KS,67601,38.879604,-99.299273
170014,RANSOM MEMORIAL HOSPITAL,KS,66067,38.597285,-95.268759
170016,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS,KS,66606,39.056107,-95.696692
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,KS,67042,37.817438,-96.858795
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,KS,67502,38.079485,-97.892275
170023,ST CATHERINE HOSPITAL,KS,67846,37.968871,-100.868615
170027,PRATT REGIONAL MEDICAL CENTER,KS,67124,37.645365,-98.729367
170039,SUMNER REGIONAL MEDICAL CENTER,KS,67152,37.277815,-97.394251
170040,UNIVERSITY OF KANSAS HOSPITAL,KS,66160,39.055395,-94.608229
170049,OLATHE MEDICAL CENTER,KS,66061,38.854524,-94.823673
170058,MERCY HOSPITAL-FORT SCOTT,KS,66701,37.805087,-94.705355
170068,SOUTHWEST MEDICAL CENTER,KS,67901,37.054216,-100.926569
170074,GEARY COMMUNITY HOSPITAL,KS,66441,39.013979,-96.849798
170075,"MERCY HOSPITAL, INC",KS,67107,38.205072,-97.516996
170086,STORMONT VAIL HOSPITAL,KS,66604,39.051129,-95.695627
170103,NEWTON MEDICAL CENTER,KS,67114,38.023034,-97.33654
170104,SHAWNEE MISSION MEDICAL CENTER,KS,66204,38.995137,-94.69204
170105,MCPHERSON HOSPITAL INC,KS,67460,38.379006,-97.672485
170109,MIAMI COUNTY MEDICAL CENTER,KS,66071,38.568591,-94.850849
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,KS,67880,37.583992,-101.358013
170120,LABETTE HEALTH,KS,67357,37.322012,-95.266593
170122,"VIA CHRISTI HOSPITALS WICHITA, INC",KS,67214,37.700627,-97.331694
170123,WESLEY MEDICAL CENTER,KS,67214,37.695489,-97.299058
170133,SAINT LUKE'S CUSHING HOSPITAL,KS,66048,39.307773,-94.918355
170137,LAWRENCE MEMORIAL HOSPITAL,KS,66044,38.97815,-95.247649
170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC",KS,66502,39.203114,-96.598186
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",KS,67337,37.040399,-95.638346
170146,PROVIDENCE MEDICAL CENTER,KS,66112,39.128582,-94.786329
170150,SOUTH CENTRAL KS  MED CENTER,KS,67005,37.134534,-97.036568
170166,MORTON COUNTY HOSPITAL,KS,67950,37.001897,-101.905637
170175,WESTERN PLAINS MEDICAL COMPLEX,KS,67801,37.785487,-100.014975
170176,OVERLAND PARK REG MED CTR,KS,66215,38.937613,-94.723726
170182,MENORAH MEDICAL CENTER,KS,66209,38.912835,-94.651473
170183,KANSAS SURGERY & RECOVERY CENTER,KS,67226,37.732911,-97.226256
170185,SAINT LUKE'S SOUTH HOSPITAL,KS,66213,38.905583,-94.667847
170186,KANSAS HEART HOSPITAL,KS,67226,37.749305,-97.226366
170187,SALINA SURGICAL HOSPITAL,KS,67401,38.834346,-97.609162
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,KS,66211,38.927549,-94.628235
170190,MANHATTAN SURGICAL HOSPITAL LLC,KS,66502,39.202826,-96.598183
170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,KS,67530,38.3562,-98.791619
170194,DOCTORS HOSPITAL LLC,KS,66211,38.927412,-94.6435
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",KS,67226,37.743966,-97.226326
170197,KANSAS MEDICAL CENTER LLC,KS,67002,37.72324,-97.14648
170198,"SUMMIT SURGICAL, LLC",KS,67502,38.07953,-97.888595
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,KS,66219,38.924376,-94.769705
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",KS,67235,37.725045,-97.513786
170201,"BLUE VALLEY HOSPITAL, INC",KS,66213,38.896301,-94.667876
170203,PREMIER SURGICAL INSTITUTE,KS,66739,37.076624,-94.621802
171300,GRISELL MEMORIAL HOSPITAL,KS,67572,38.63671,-99.931546
171301,ELLINWOOD DISTRICT HOSPITAL,KS,67526,38.360707,-98.581193
171302,OSWEGO COMMUNITY HOSPITAL,KS,67356,37.159673,-95.11077
171303,LANE COUNTY HOSPITAL,KS,67839,38.480152000000004,-100.469193
171304,ASHLAND HEALTH CENTER,KS,67831,37.189537,-99.77901800000001
171306,WICHITA COUNTY HEALTH CENTER,KS,67861,38.476196,-101.35561
171307,RAWLINS COUNTY HEALTH CENTER,KS,67730,39.813264,-101.0385
171308,MERCY HOSPITAL COLUMBUS,KS,66725,37.172064,-94.843805
171309,JEWELL COUNTY HOSPITAL,KS,66956,39.787054,-98.201298
171310,CHEYENNE COUNTY HOSPITAL,KS,67756,39.771069,-101.803259
171311,ROOKS COUNTY HEALTH CENTER,KS,67663,39.247967,-99.298203
171312,COMANCHE COUNTY HOSPITAL,KS,67029,37.267775,-99.331777
171313,KEARNY COUNTY HOSPITAL,KS,67860,37.945971,-101.251036
171314,F W HUSTON MEDICAL CENTER,KS,66097,39.325231,-95.270401
171315,NEMAHA VALLEY COMMUNITY HOSPITAL,KS,66538,39.837849,-96.07789
171316,ANDERSON COUNTY HOSPITAL,KS,66032,38.28012,-95.2493
171317,EDWARDS COUNTY HOSPITAL,KS,67547,37.920715,-99.419431
171318,SEDAN CITY HOSPITAL,KS,67361,37.17144,-95.103054
171319,HOLTON COMMUNITY HOSPITAL,KS,66436,39.479464,-95.750908
171320,HORTON COMMUNITY HOSPITAL,KS,66439,39.672716,-95.530024
171321,MEADE DISTRICT HOSPITAL,KS,67864,37.28549,-100.334267
171322,HAMILTON COUNTY HOSPITAL,KS,67878,37.9851,-101.74189799999999
171323,STAFFORD COUNTY HOSPITAL,KS,67578,37.956859,-98.596151
171324,SATANTA DISTRICT HOSPITAL,KS,67870,37.436688000000004,-100.986817
171325,GRAHAM COUNTY HOSPITAL,KS,67642,39.371776,-99.845075
171326,LOGAN COUNTY HOSPITAL,KS,67748,39.126915,-100.862279
171327,ELLSWORTH COUNTY MEDICAL CENTER,KS,67439,38.741969,-98.218892
171328,OTTAWA COUNTY HEALTH CENTER,KS,67467,39.128797,-97.704255
171329,SUMNER COUNTY HOSPITAL DISTRICT NO 1,KS,67022,37.02628,-97.609616
171330,HOSPITAL DISTRICT #1 OF RICE COUNTY,KS,67554,38.34167,-98.216146
171331,KIOWA DISTRICT HOSPITAL,KS,67070,37.008547,-98.489795
171332,KIOWA COUNTY MEMORIAL HOSPITAL,KS,67054,37.606167,-99.301774
171333,CLARA BARTON HOSPITAL,KS,67544,38.521549,-98.77941
171334,MEDICINE LODGE MEMORIAL HOSPITAL,KS,67104,37.289877,-98.577659
171335,STEVENS COUNTY HOSPITAL,KS,67951,37.170808,-101.349755
171336,NESS COUNTY HOSPITAL DISTRICT #2,KS,67560,38.457811,-99.900932
171337,WAMEGO HEALTH CENTER,KS,66547,39.205511,-96.318193
171338,SABETHA COMMUNITY HOSPITAL,KS,66534,39.898438,-95.806991
171339,GREENWOOD COUNTY HOSPITAL,KS,67045,37.835315,-96.29418
171340,HERINGTON MUNICIPAL HOSPITAL,KS,67449,38.679561,-96.942274
171341,HIAWATHA COMMUNITY HOSPITAL,KS,66434,39.851819,-95.531157
171342,RUSH COUNTY MEMORIAL HOSPITAL,KS,67548,38.530597,-99.316572
171343,STANTON COUNTY HOSPITAL,KS,67855,37.574165,-101.74941
171344,WILSON MEDICAL CENTER,KS,66757,37.41839,-95.68026
171345,PAWNEE VALLEY COMMUNITY HOSPITAL,KS,67550,38.184161,-99.106596
171346,ANTHONY MEDICAL CENTER,KS,67003,37.154449,-98.01729
171347,SHERIDAN COUNTY HOSPITAL,KS,67740,39.354188,-100.432735
171348,NORTON COUNTY HOSPITAL,KS,67654,39.838529,-99.888742
171349,CLOUD COUNTY HEALTH CENTER,KS,66901,39.565974,-97.672517
171350,RUSSELL REGIONAL HOSPITAL,KS,67665,38.883262,-98.859836
171351,WASHINGTON COUNTY HOSPITAL,KS,66968,39.817478,-97.045572
171352,DECATUR COUNTY HOSPITAL,KS,67749,39.816212,-100.53925
171353,PHILLIPS COUNTY HEALTH SYSTEMS,KS,67661,39.755885,-99.313576
171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",KS,66521,39.495155,-96.170861
171355,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,KS,67672,39.027219,-99.87162
171356,ST LUKE HOSPITAL & LIVING CENTER,KS,66861,38.342708,-97.010014
171357,HILLSBORO COMMUNITY HOSPITAL,KS,67063,38.361495,-97.187589
171358,LINDSBORG COMMUNITY HOSPITAL,KS,67456,38.573435,-97.68359
171359,GREELEY COUNTY HEALTH SERVICES,KS,67879,38.470477,-101.749762
171360,LINCOLN COUNTY HOSPITAL,KS,67455,39.045175,-98.14437
171361,REPUBLIC COUNTY HOSPITAL,KS,66935,39.818087,-97.636926
171362,CITIZENS MEDICAL CENTER,KS,67701,39.379755,-101.045049
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC",KS,66508,39.847991,-96.635952
171364,OSBORNE COUNTY MEMORIAL HOSPITAL,KS,67473,39.436682,-98.701159
171365,HANOVER HOSPITAL,KS,66945,39.891047,-96.874771
171367,GOVE COUNTY MEDICAL CENTER,KS,67752,39.067161,-100.241311
171368,MINNEOLA DISTRICT HOSPITAL NBR 2,KS,67865,37.441504,-100.013812
171369,HODGEMAN COUNTY HEALTH CENTER,KS,67854,38.08355,-99.881785
171370,GOODLAND REGIONAL MEDICAL CENTER,KS,67735,39.35759,-101.713256
171371,CLAY COUNTY MEDICAL CENTER,KS,67432,39.391681,-97.124196
171372,SCOTT COUNTY HOSPITAL,KS,67871,38.48487,-100.9035
171373,ALLEN COUNTY REGIONAL HOSPITAL,KS,66749,37.950342,-95.390674
171374,FREDONIA REGIONAL HOSPITAL,KS,66736,37.533641,-95.814816
171375,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,KS,67420,39.466499,-98.114235
171376,GIRARD MEDICAL CENTER,KS,66743,37.513852,-94.858541
171377,SMITH COUNTY MEMORIAL HOSPITAL,KS,66967,39.785249,-98.772768
171378,KINGMAN COMMUNITY HOSPITAL,KS,67068,37.646734,-98.123552
171379,MORRIS COUNTY HOSPITAL,KS,66846,38.665115,-96.500129
171380,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,KS,66720,37.67518,-95.470896
171381,MEMORIAL HOSPITAL,KS,67410,38.924961,-97.206483
171382,ATCHISON HOSPITAL,KS,66002,39.536747999999996,-95.128227
171383,WILLIAM NEWTON HOSPITAL,KS,67156,37.244649,-96.98247
171384,NEWMAN REGIONAL HEALTH,KS,66801,38.412305,-96.195024
171385,COFFEY COUNTY HOSPITAL,KS,66839,38.201677,-95.738569
173300,CHILDREN'S MERCY HOSPITAL KANSAS,KS,66211,38.929326,-94.65354
180001,ST ELIZABETH FT THOMAS,KY,41075,39.078281,-84.464654
180002,WHITESBURG ARH HOSPITAL,KY,41858,37.11182,-82.813612
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,KY,42345,37.196925,-87.189639
180005,HIGHLANDS REGIONAL MEDICAL CENTER,KY,41653,37.71054,-82.77025
180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,41101,38.470401,-82.635916
180010,SAINT JOSEPH HOSPITAL,KY,40504,38.038613,-84.539422
180011,SAINT JOSEPH LONDON,KY,40741,37.118553,-84.106349
180012,HARDIN MEMORIAL HOSPITAL,KY,42701,37.709917,-85.875048
180013,THE MEDICAL CENTER AT BOWLING GREEN,KY,42101,36.996366,-86.430232
180016,JEWISH HOSPITAL - SHELBYVILLE,KY,40065,38.208808,-85.236145
180017,T J SAMSON COMMUNITY HOSPITAL,KY,42141,37.011566,-85.903862
180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY,40351,38.180016,-83.442454
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY,41056,38.639572,-83.808804
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,KY,40965,36.605199,-83.740056
180021,SOUTHEASTERN KY MEDICAL CENTER,KY,40977,36.763077,-83.708574
180024,SPRING VIEW HOSPITAL,KY,40033,37.570325,-85.259397
180025,FLAGET MEMORIAL HOSPITAL,KY,40004,37.863995,-85.52376
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,42071,36.60866,-88.309498
180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,41701,37.279027,-83.227413
180035,ST ELIZABETH MEDICAL CENTER NORTH,KY,41017,39.014683,-84.561842
180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,41101,38.509303,-82.69305
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,42303,37.777296,-87.069958
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,40202,38.249328,-85.751137
180043,MEMORIAL HOSPITAL,KY,40962,37.162154,-83.761356
180044,PIKEVILLE MEDICAL CENTER,KY,41501,37.47251,-82.52395
180045,ST ELIZABETH FLORENCE,KY,41042,39.017615,-84.63279
180046,BOURBON COMMUNITY HOSPITAL,KY,40361,38.220655,-84.238896
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,40422,37.643818,-84.772638
180049,BAPTIST HEALTH RICHMOND,KY,40475,37.73176,-84.293078
180050,HARLAN ARH HOSPITAL,KY,40831,36.810183,-83.313105
180051,JENNIE STUART MEDICAL CENTER,KY,42240,36.860443,-87.495668
180053,FLEMING COUNTY HOSPITAL,KY,41041,38.421539,-83.753094
180056,METHODIST HOSPITAL,KY,42420,37.853858,-87.581257
180064,SAINT JOSEPH MOUNT STERLING,KY,40353,38.07591,-83.94692
180066,LOGAN MEMORIAL HOSPITAL,KY,42276,36.815437,-86.882593
180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,40536,38.032448,-84.507381
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,KY,41503,37.676373,-82.296581
180070,TWIN LAKES REGIONAL MEDICAL CENTER,KY,42754,37.471947,-86.287038
180078,PAUL B HALL REGIONAL MEDICAL CENTER,KY,41240,37.815015,-82.812803
180079,HARRISON MEMORIAL HOSPITAL,KY,41031,38.384822,-84.276797
180080,BAPTIST HEALTH CORBIN,KY,40701,36.854371,-84.184688
180087,TAYLOR REGIONAL HOSPITAL,KY,42718,37.366216,-85.339179
180088,NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR,KY,40202,38.248213,-85.751133
180092,CLARK REGIONAL MEDICAL CENTER,KY,40391,38.010511,-84.21459
180093,BAPTIST HEALTH MADISONVILLE,KY,42431,37.339177,-87.493845
180095,CRITTENDEN HEALTH SYSTEM,KY,42064,37.329616,-88.091945
180101,GEORGETOWN COMMUNITY HOSPITAL,KY,40324,38.186223,-84.562445
180102,LOURDES HOSPITAL,KY,42003,37.052989,-88.647857
180103,BAPTIST HEALTH LEXINGTON,KY,40503,38.018842,-84.513948
180104,BAPTIST HEALTH PADUCAH,KY,42003,37.073255,-88.628215
180105,MONROE COUNTY MEDICAL CENTER,KY,42167,36.698506,-85.67712
180106,THE MEDICAL CENTER AT ALBANY,KY,42602,36.698335,-85.146554
180115,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,KY,40456,37.358006,-84.337001
180116,JACKSON PURCHASE MEDICAL CENTER,KY,42066,36.757411,-88.650981
180124,TRISTAR GREENVIEW REGIONAL HOSPITAL,KY,42104,36.965672,-86.435599
180127,FRANKFORT REGIONAL MEDICAL CENTER,KY,40601,38.159774,-84.905753
180128,THREE RIVERS MEDICAL CENTER,KY,41230,38.0933,-82.60474
180130,BAPTIST HEALTH LOUISVILLE,KY,40207,38.239235,-85.639048
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,KY,42503,37.086576,-84.617956
180138,BAPTIST HEALTH LA GRANGE,KY,40031,38.396238,-85.375927
180139,KENTUCKY RIVER MEDICAL CENTER,KY,41339,37.565434,-83.370111
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,KY,40202,38.248446,-85.74507
180143,SAINT JOSEPH EAST,KY,40509,38.000199,-84.440371
180149,T J HEALTH COLUMBIA,KY,42728,37.096289,-85.29494
181301,MARCUM & WALLACE MEMORIAL HOSPITAL,KY,40336,37.705267,-83.977742
181302,THE JAMES B HAGGIN MEMORIAL HOSPITAL,KY,40330,37.756448,-84.848212
181304,TRIGG COUNTY HOSPITAL,KY,42211,36.867247,-87.821288
181305,SAINT JOSEPH MARTIN,KY,41649,37.579105,-82.750351
181306,METHODIST HOSPITAL UNION COUNTY,KY,42437,37.626114,-87.943918
181307,MORGAN COUNTY ARH HOSPITAL,KY,41472,37.920137,-83.266276
181308,BLUEGRASS COMMUNITY HOSPITAL,KY,40383,38.055343,-84.723415
181309,CASEY COUNTY HOSPITAL,KY,42539,37.317809,-84.931717
181310,CARROLL COUNTY MEMORIAL HOSPITAL,KY,41008,38.679904,-85.169314
181311,ST ELIZABETH GRANT,KY,41097,38.647862,-84.578264
181314,THE MEDICAL CENTER AT CAVERNA,KY,42749,37.160336,-85.923172
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,KY,40484,37.543616,-84.653879
181316,MARY BRECKINRIDGE ARH HOSPITAL,KY,41749,37.163889,-83.37836
181317,CUMBERLAND COUNTY HOSPITAL,KY,42717,36.796868,-85.37244
181318,THE MEDICAL CENTER AT FRANKLIN,KY,42135,36.699997,-86.575563
181319,BRECKINRIDGE MEMORIAL HOSPITAL,KY,40143,37.766615,-86.441643
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",KY,42078,37.263323,-88.228753
181321,WAYNE COUNTY HOSPITAL,KY,42633,36.820046,-84.866821
181322,CALDWELL MEDICAL CENTER,KY,42445,37.114215,-87.907658
181323,OHIO COUNTY HOSPITAL,KY,42347,37.447649,-86.896474
181324,THE MEDICAL CENTER AT SCOTTSVILLE,KY,42164,36.759765,-86.216212
181325,JANE TODD CRAWFORD HOSPITAL,KY,42743,37.242124,-85.496302
181327,MARSHALL COUNTY HOSPITAL,KY,42025,36.868182,-88.368072
181328,BARBOURVILLE ARH HOSPITAL,KY,40906,36.85231,-83.87152
181329,SAINT JOSEPH BEREA,KY,40403,37.574789,-84.286044
181330,RUSSELL COUNTY HOSPITAL,KY,42642,37.057707,-85.066884
181331,MCDOWELL ARH HOSPITAL,KY,41647,37.457174,-82.747264
190002,LAFAYETTE GENERAL MEDICAL CENTER,LA,70503,30.202319,-92.018705
190004,THIBODAUX REGIONAL MEDICAL CENTER,LA,70301,29.780546,-90.806819
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,LA,70112,29.961092,-90.08091
190006,UNIVERSITY HOSPITAL & CLINICS,LA,70506,30.215792,-92.045675
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,LA,71457,31.753563,-93.079253
190008,TERREBONNE GENERAL MEDICAL CENTER,LA,70360,29.598537,-90.714322
190011,UNIVERSITY HEALTH CONWAY,LA,71202,32.451464,-92.105548
190013,WEST CALCASIEU CAMERON HOSPITAL,LA,70663,30.231074,-93.36929
190014,TECHE REGIONAL MEDICAL CENTER,LA,70380,29.708471,-91.200157
190015,"NORTH OAKS MEDICAL CENTER, L L C",LA,70403,30.466698,-90.45758
190017,OPELOUSAS GENERAL HEALTH SYSTEM,LA,70570,30.543457,-92.075785
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,LA,71301,31.282401,-92.460848
190020,LANE REGIONAL MEDICAL CENTER,LA,70791,30.649957,-91.136747
190025,SAVOY MEDICAL CENTER,LA,70554,30.641032,-92.417605
190026,RAPIDES REGIONAL MEDICAL CENTER,LA,71301,31.315021,-92.450481
190027,CHRISTUS ST PATRICK HOSPITAL,LA,70601,30.215437,-93.22767
190034,ABBEVILLE GENERAL HOSPITAL,LA,70510,29.97325,-92.106986
190036,OCHSNER MEDICAL CENTER,LA,70121,29.962771,-90.145205
190039,WEST JEFFERSON MEDICAL CENTER,LA,70072,29.891749,-90.095886
190040,SLIDELL MEMORIAL HOSPITAL,LA,70458,30.284651,-89.770421
