Provider Number,Hospital Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Person and Community Engagement Domain Score,Weighted Person and Community Engagement Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score,Location
140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,Jersey,27.500000000000,9.166666666667,83.000000000000,27.666666666667,Not Available,Not Available,0.000000000000,0.000000000000,36.833333333333,"400 MAPLE SUMMIT ROAD JERSEYVILLE, IL 62052 (39.109906, -90.341622)"
050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,Orange,67.500000000000,16.875000000000,13.000000000000,3.250000000000,13.333333333333,3.333333333333,0.000000000000,0.000000000000,23.458333333333,"17100 EUCLID STREET FOUNTAIN VALLEY, CA 92708 (33.715435, -117.937012)"
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207,Saint Clair,30.000000000000,10.000000000000,Not Available,Not Available,100.000000000000,33.333333333333,90.000000000000,30.000000000000,73.333333333333,"5900 BOND AVENUE CENTREVILLE, IL 62207 (38.571324, -90.10767)"
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,Stanislaus,30.000000000000,10.000000000000,28.000000000000,9.333333333333,Not Available,Not Available,100.000000000000,33.333333333333,52.666666666667,"350 S OAK AVE OAKDALE, CA 95361 (37.758098, -120.860363)"
050153,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,CA,95128,Santa Clara,57.500000000000,14.375000000000,15.000000000000,3.750000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,24.791666666667,"2105 FOREST AVENUE SAN JOSE, CA 95128 (37.327054, -121.937154)"
060119,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVENUE,LOVELAND,CO,80538,Larimer,57.500000000000,14.375000000000,46.000000000000,11.500000000000,35.000000000000,8.750000000000,0.000000000000,0.000000000000,34.625,"2500 ROCKY MOUNTAIN AVENUE LOVELAND, CO 80538 (40.415194, -105.001451)"
020017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,Anchorage,62.500000000000,15.625000000000,27.000000000000,6.750000000000,30.000000000000,7.500000000000,60.000000000000,15.000000000000,44.875,"2801 DEBARR ROAD ANCHORAGE, AK 99508 (61.20979, -149.827379)"
050197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,San Mateo,87.500000000000,21.875000000000,46.000000000000,11.500000000000,60.000000000000,15.000000000000,30.000000000000,7.500000000000,55.875,"170 ALAMEDA DE LAS PULGAS REDWOOD CITY, CA 94062 (37.480987, -122.253223)"
050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,San Bernardino,60.000000000000,15.000000000000,29.000000000000,7.250000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,27.25,"11234 ANDERSON ST LOMA LINDA, CA 92354 (34.049482, -117.261122)"
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,Hancock,47.500000000000,11.875000000000,66.000000000000,16.500000000000,46.666666666667,11.666666666667,0.000000000000,0.000000000000,40.041666666667,"801 N STATE ST GREENFIELD, IN 46140 (39.794952, -85.769604)"
140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,Marion,60.000000000000,15.000000000000,56.000000000000,14.000000000000,93.333333333333,23.333333333333,20.000000000000,5.000000000000,57.333333333333,"400 NORTH PLEASANT AVENUE CENTRALIA, IL 62801 (38.530809, -89.115999)"
060113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,7700 S BROADWAY,LITTLETON,CO,80122,Arapahoe,32.500000000000,8.125000000000,37.000000000000,9.250000000000,53.333333333333,13.333333333333,0.000000000000,0.000000000000,30.708333333333,"7700 S BROADWAY LITTLETON, CO 80122 (39.576554, -104.988489)"
050262,RONALD REAGAN U C L A MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,Los Angeles,80.000000000000,20.000000000000,41.000000000000,10.250000000000,31.666666666667,7.916666666667,0.000000000000,0.000000000000,38.166666666667,"757 WESTWOOD PLAZA LOS ANGELES, CA 90095 (34.063939, -118.445411)"
150165,FRANCISCAN HEALTH MUNSTER,701 SUPERIOR AVE,MUNSTER,IN,46321,Lake,50.000000000000,12.500000000000,27.000000000000,6.750000000000,3.333333333333,0.833333333333,0.000000000000,0.000000000000,20.083333333333,"701 SUPERIOR AVE MUNSTER, IN 46321 (41.537258, -87.512328)"
010100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,Baldwin,57.500000000000,14.375000000000,56.000000000000,14.000000000000,36.666666666667,9.166666666667,30.000000000000,7.500000000000,45.041666666667,"750 MORPHY AVENUE FAIRHOPE, AL 36532 (30.519999, -87.890333)"
100291,STEWARD MELBOURNE HOSPITAL,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,Brevard,62.500000000000,15.625000000000,8.000000000000,2.000000000000,35.000000000000,8.750000000000,0.000000000000,0.000000000000,26.375,"250 NORTH WICKHAM ROAD MELBOURNE, FL 32935 (28.109804, -80.67261)"
150064,FAYETTE REGIONAL HEALTH SYSTEM,1941 VIRGINIA AVE,CONNERSVILLE,IN,47331,Fayette,25.000000000000,8.333333333333,64.000000000000,21.333333333333,Not Available,Not Available,0.000000000000,0.000000000000,29.666666666667,"1941 VIRGINIA AVE CONNERSVILLE, IN 47331 (39.65592, -85.131984)"
150051,IU HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,Monroe,60.000000000000,15.000000000000,18.000000000000,4.500000000000,45.000000000000,11.250000000000,0.000000000000,0.000000000000,30.75,"601 W SECOND ST BLOOMINGTON, IN 47403 (39.161402, -86.540528)"
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,Maricopa,40.000000000000,10.000000000000,19.000000000000,4.750000000000,40.000000000000,10.000000000000,20.000000000000,5.000000000000,29.75,"1800 EAST VAN BUREN STREET PHOENIX, AZ 85006 (33.451436, -112.042767)"
100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,52 W UNDERWOOD ST,ORLANDO,FL,32806,Orange,52.500000000000,13.125000000000,32.000000000000,8.000000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,28.625,"52 W UNDERWOOD ST ORLANDO, FL 32806 (28.526925, -81.378203)"
100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,SEBASTIAN,FL,32978,Indian River,35.000000000000,8.750000000000,14.000000000000,3.500000000000,50.000000000000,12.500000000000,0.000000000000,0.000000000000,24.75,"13695 US HWY 1 SEBASTIAN, FL 32978 (27.844359, -80.488128)"
050688,ST LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,CA,95020,Santa Clara,26.666666666667,6.666666666667,25.000000000000,6.250000000000,60.000000000000,15.000000000000,30.000000000000,7.500000000000,35.416666666667,"9400 NO NAME UNO GILROY, CA 95020 (37.03511, -121.573038)"
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,Walton,42.500000000000,10.625000000000,80.000000000000,20.000000000000,32.000000000000,8.000000000000,20.000000000000,5.000000000000,43.625,"7800 US HWY 98 W MIRAMAR BEACH, FL 32550 (30.376819, -86.306823)"
110046,"PIEDMONT WALTON HOSPITAL, INC",2151 W SPRING STREET,MONROE,GA,30655,Walton,32.500000000000,8.125000000000,17.000000000000,4.250000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,22.375,"2151 W SPRING STREET MONROE, GA 30655 (33.798635, -83.746316)"
100032,BAYFRONT HEALTH - ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,FL,33701,Pinellas,32.500000000000,8.125000000000,16.000000000000,4.000000000000,46.666666666667,11.666666666667,0.000000000000,0.000000000000,23.791666666667,"701 6TH ST S SAINT PETERSBURG, FL 33701 (27.763222, -82.641663)"
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,Sarasota,40.000000000000,10.000000000000,42.000000000000,10.500000000000,60.000000000000,15.000000000000,0.000000000000,0.000000000000,35.5,"700 MEDICAL BLVD ENGLEWOOD, FL 34223 (26.949009, -82.327951)"
010035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,Cullman,25.000000000000,6.250000000000,25.000000000000,6.250000000000,48.333333333333,12.083333333333,10.000000000000,2.500000000000,27.083333333333,"1912 ALABAMA HIGHWAY 157 CULLMAN, AL 35058 (34.198587, -86.805641)"
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,Bureau,40.000000000000,10.000000000000,56.000000000000,14.000000000000,50.000000000000,12.500000000000,0.000000000000,0.000000000000,36.5,"600 E 1ST ST SPRING VALLEY, IL 61362 (41.328409, -89.192633)"
140117,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,Cook,77.500000000000,19.375000000000,22.000000000000,5.500000000000,28.333333333333,7.083333333333,0.000000000000,0.000000000000,31.958333333333,"7435 W TALCOTT AVENUE CHICAGO, IL 60631 (41.988458, -87.81257)"
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,46563,Marshall,35.000000000000,8.750000000000,49.000000000000,12.250000000000,75.000000000000,18.750000000000,30.000000000000,7.500000000000,47.25,"1915 LAKE AVE PLYMOUTH, IN 46563 (41.335555, -86.331756)"
100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,Palm Beach,85.000000000000,21.250000000000,20.000000000000,5.000000000000,80.000000000000,20.000000000000,0.000000000000,0.000000000000,46.25,"3360 BURNS RD PALM BEACH GARDENS, FL 33410 (26.830685, -80.085388)"
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,Contra Costa,Not Available,Not Available,16.000000000000,5.333333333333,26.666666666667,8.888888888889,90.000000000000,30.000000000000,44.222222222222,"1425 S MAIN STREET WALNUT CREEK, CA 94596 (37.891512, -122.057943)"
100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,Pasco,60.000000000000,15.000000000000,34.000000000000,8.500000000000,56.666666666667,14.166666666667,10.000000000000,2.500000000000,40.166666666667,"7050 GALL BLVD ZEPHYRHILLS, FL 33541 (28.260937, -82.188041)"
100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,Broward,45.000000000000,11.250000000000,42.000000000000,10.500000000000,0.000000000000,0.000000000000,20.000000000000,5.000000000000,26.75,"3100 WESTON RD WESTON, FL 33331 (26.080401, -80.365467)"
150150,DUPONT HOSPITAL LLC,2520 E DUPONT RD,FORT WAYNE,IN,46825,Allen,56.666666666667,14.166666666667,19.000000000000,4.750000000000,50.000000000000,12.500000000000,30.000000000000,7.500000000000,38.916666666667,"2520 E DUPONT RD FORT WAYNE, IN 46825 (41.178689, -85.110603)"
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,St Joseph,57.500000000000,14.375000000000,23.000000000000,5.750000000000,28.333333333333,7.083333333333,0.000000000000,0.000000000000,27.208333333333,"5215 HOLY CROSS PKWY MISHAWAKA, IN 46545 (41.704501, -86.174459)"
040119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,Independence,55.000000000000,13.750000000000,28.000000000000,7.000000000000,55.000000000000,13.750000000000,20.000000000000,5.000000000000,39.5,"1710 HARRISON STREET BATESVILLE, AR 72503 (35.769572, -91.634721)"
050633,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,93465,San Luis Obispo,22.500000000000,5.625000000000,32.000000000000,8.000000000000,43.333333333333,10.833333333333,10.000000000000,2.500000000000,26.958333333333,"1100 LAS TABLAS RD TEMPLETON, CA 93465 (35.554389, -120.72013)"
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,Pinellas,50.000000000000,12.500000000000,36.000000000000,9.000000000000,8.000000000000,2.000000000000,10.000000000000,2.500000000000,26,"1501 PASADENA AVE S SAINT PETERSBURG, FL 33707 (27.753517, -82.738176)"
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,Bonneville,35.000000000000,8.750000000000,20.000000000000,5.000000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,20.416666666667,"3100 CHANNING WAY IDAHO FALLS, ID 83404 (43.470276, -111.990159)"
010101,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,Talladega,15.000000000000,3.750000000000,47.000000000000,11.750000000000,65.000000000000,16.250000000000,0.000000000000,0.000000000000,31.75,"604 STONE AVENUE TALLADEGA, AL 35161 (33.439801, -86.090641)"
050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,Orange,Not Available,Not Available,40.000000000000,13.333333333333,53.333333333333,17.777777777778,90.000000000000,30.000000000000,61.111111111111,"3440 E LA PALMA AVE ANAHEIM, CA 92806 (33.854441, -117.84411)"
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,Ventura,42.500000000000,10.625000000000,13.000000000000,3.250000000000,41.666666666667,10.416666666667,10.000000000000,2.500000000000,26.791666666667,"147 N BRENT ST VENTURA, CA 93003 (34.274184, -119.257238)"
130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,Ada,47.500000000000,11.875000000000,19.000000000000,4.750000000000,55.000000000000,13.750000000000,20.000000000000,5.000000000000,35.375,"1055 NORTH CURTIS ROAD BOISE, ID 83706 (43.614072, -116.253622)"
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,Allen,73.333333333333,18.333333333333,22.000000000000,5.500000000000,38.000000000000,9.500000000000,10.000000000000,2.500000000000,35.833333333333,"700 BROADWAY FORT WAYNE, IN 46802 (41.078891, -85.148873)"
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,Contra Costa,Not Available,Not Available,28.000000000000,9.333333333333,38.000000000000,12.666666666667,30.000000000000,10.000000000000,32,"4501 SAND CREEK ROAD ANTIOCH, CA 94531 (37.949469, -121.774824)"
050248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,Monterey,35.000000000000,8.750000000000,27.000000000000,6.750000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,23,"1441 CONSTITUTION BOULEVARD SALINAS, CA 93906 (36.695472, -121.63124)"
040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,Yell,63.333333333333,21.111111111111,73.000000000000,24.333333333333,Not Available,Not Available,90.000000000000,30.000000000000,75.444444444444,"719 DETROIT STREET DANVILLE, AR 72833 (35.054823, -93.388543)"
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,Santa Barbara,65.000000000000,21.666666666667,81.000000000000,27.000000000000,Not Available,Not Available,30.000000000000,10.000000000000,58.666666666667,"351 S PATTERSON AVE SANTA BARBARA, CA 93111 (34.433699, -119.809322)"
100038,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,HOLLYWOOD,FL,33021,Broward,92.500000000000,23.125000000000,28.000000000000,7.000000000000,23.333333333333,5.833333333333,0.000000000000,0.000000000000,35.958333333333,"3501 JOHNSON ST HOLLYWOOD, FL 33021 (26.018262, -80.178865)"
110122,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31602,Lowndes,70.000000000000,17.500000000000,22.000000000000,5.500000000000,28.333333333333,7.083333333333,20.000000000000,5.000000000000,35.083333333333,"2501 NORTH PATTERSON STREET, PO BOX 1727 VALDOSTA, GA 31602 (30.86175, -83.288863)"
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,San Diego,43.333333333333,10.833333333333,68.000000000000,17.000000000000,0.000000000000,0.000000000000,80.000000000000,20.000000000000,47.833333333333,"250 PROSPECT PLACE CORONADO, CA 92118 (32.694257, -117.167947)"
050689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,Contra Costa,52.500000000000,13.125000000000,15.000000000000,3.750000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,24.375,"6001 NORRIS CANYON ROAD SAN RAMON, CA 94583 (37.775988, -121.959274)"
030011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,Pima,52.500000000000,13.125000000000,19.000000000000,4.750000000000,43.333333333333,10.833333333333,0.000000000000,0.000000000000,28.708333333333,"350 NORTH WILMOT ROAD TUCSON, AZ 85711 (32.225946, -110.857838)"
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,Floyd,57.500000000000,14.375000000000,17.000000000000,4.250000000000,65.000000000000,16.250000000000,0.000000000000,0.000000000000,34.875,"1850 STATE ST NEW ALBANY, IN 47150 (38.300506, -85.83508)"
150149,WOMEN'S HOSPITAL THE,4199 GATEWAY BLVD,NEWBURGH,IN,47630,Warrick,Not Available,Not Available,66.000000000000,22.000000000000,47.500000000000,15.833333333333,30.000000000000,10.000000000000,47.833333333333,"4199 GATEWAY BLVD NEWBURGH, IN 47630 (37.973548, -87.449109)"
050704,MISSION COMMUNITY HOSPITAL,14850 ROSCOE BLVD,PANORAMA CITY,CA,91402,Los Angeles,73.333333333333,18.333333333333,14.000000000000,3.500000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,29.333333333333,"14850 ROSCOE BLVD PANORAMA CITY, CA 91402 (34.221494, -118.456802)"
100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,32405,Bay,42.500000000000,10.625000000000,16.000000000000,4.000000000000,45.000000000000,11.250000000000,0.000000000000,0.000000000000,25.875,"449 W 23RD ST PANAMA CITY, FL 32405 (30.189682, -85.666124)"
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,Manatee,65.000000000000,16.250000000000,26.000000000000,6.500000000000,72.000000000000,18.000000000000,0.000000000000,0.000000000000,40.75,"8330 LAKEWOOD RANCH BLVD BRADENTON, FL 34202 (27.392671, -82.434725)"
040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,Arkansas,20.000000000000,5.000000000000,92.000000000000,23.000000000000,90.000000000000,22.500000000000,50.000000000000,12.500000000000,63,"1703 NORTH BUERKLE ST STUTTGART, AR 72160 (34.517773, -91.557572)"
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVE,SAN FRANCISCO,CA,94117,San Francisco,35.000000000000,8.750000000000,13.000000000000,3.250000000000,40.000000000000,10.000000000000,10.000000000000,2.500000000000,24.5,"601 DUBOCE AVE SAN FRANCISCO, CA 94117 (37.769114, -122.434696)"
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,Stephenson,60.000000000000,15.000000000000,24.000000000000,6.000000000000,75.000000000000,18.750000000000,0.000000000000,0.000000000000,39.75,"1045 WEST STEPHENSON STREET FREEPORT, IL 61032 (42.295894, -89.637947)"
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,Cook,70.000000000000,17.500000000000,24.000000000000,6.000000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,30.166666666667,"1775 DEMPSTER ST PARK RIDGE, IL 60068 (42.039748, -87.848146)"
100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,Santa Rosa,60.000000000000,15.000000000000,39.000000000000,9.750000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,29.75,"6002 BERRYHILL RD MILTON, FL 32570 (30.632616, -87.06825)"
100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,FL,32177,Putnam,55.000000000000,13.750000000000,46.000000000000,11.500000000000,45.000000000000,11.250000000000,20.000000000000,5.000000000000,41.5,"611 ZEAGLER DR PALATKA, FL 32177 (29.642378, -81.693518)"
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,Cook,72.500000000000,18.125000000000,15.000000000000,3.750000000000,53.333333333333,13.333333333333,0.000000000000,0.000000000000,35.208333333333,"17800 S KEDZIE AVE HAZEL CREST, IL 60429 (41.566922, -87.694399)"
050261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,Tulare,30.000000000000,7.500000000000,28.000000000000,7.000000000000,66.666666666667,16.666666666667,20.000000000000,5.000000000000,36.166666666667,"465 W PUTNAM AVE PORTERVILLE, CA 93257 (36.069573, -119.027274)"
100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,FL,33012,Miami-Dade,66.666666666667,16.666666666667,8.000000000000,2.000000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,21.166666666667,"1475 W 49TH ST HIALEAH, FL 33012 (25.866662, -80.312165)"
080001,"CHRISTIANA CARE HEALTH SERVICES, INC.",4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,New Castle,65.000000000000,16.250000000000,33.000000000000,8.250000000000,18.333333333333,4.583333333333,0.000000000000,0.000000000000,29.083333333333,"4755 OGLETOWN-STANTON ROAD NEWARK, DE 19718 (39.689909, -75.673228)"
100191,MEDICAL CENTER OF TRINITY,"9330 SR 54, STE 401",TRINITY,FL,34655,Pasco,47.500000000000,11.875000000000,25.000000000000,6.250000000000,15.000000000000,3.750000000000,20.000000000000,5.000000000000,26.875,"9330 SR 54, STE 401 TRINITY, FL 34655 (28.206014, -82.660964)"
140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DuPage,77.500000000000,19.375000000000,54.000000000000,13.500000000000,48.333333333333,12.083333333333,0.000000000000,0.000000000000,44.958333333333,"25 NORTH WINFIELD ROAD WINFIELD, IL 60190 (41.873765, -88.158095)"
100047,BAYFRONT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,Charlotte,25.000000000000,6.250000000000,25.000000000000,6.250000000000,20.000000000000,5.000000000000,10.000000000000,2.500000000000,20,"809 E MARION AVE PUNTA GORDA, FL 33950 (26.940682, -82.041788)"
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,Orange,60.000000000000,15.000000000000,21.000000000000,5.250000000000,28.333333333333,7.083333333333,0.000000000000,0.000000000000,27.333333333333,"3751 KATELLA AVENUE LOS ALAMITOS, CA 90720 (33.803175, -118.067413)"
