,City,Daylight savings time flag,Latitude,Longitude,State,Timezone,Zip,geopoint
1647,Guy,1.0,35.311481,-92.27505,AR,-6.0,72061,"35.311481,-92.27505"
1648,Clarendon,1.0,34.971719,-100.90661999999999,TX,-6.0,79226,"34.971719,-100.90662"
1649,Alpine,1.0,30.011559000000002,-103.56444,TX,-6.0,79830,"30.011559,-103.56444"
1650,Arco,1.0,44.398668,-96.17095,MN,-6.0,56113,"44.398668,-96.17095"
1651,Crookston,1.0,47.761982,-96.58055,MN,-6.0,56716,"47.761982,-96.58055"
1652,Spencer,1.0,43.738471999999994,-97.60039,SD,-6.0,57374,"43.738472,-97.60039"
1653,Mosby,1.0,39.314899,-94.293888,MO,-6.0,64073,"39.314899,-94.293888"
1654,Salem,1.0,36.359511,-91.83303000000001,AR,-6.0,72576,"36.359511,-91.83303"
1655,Timbo,1.0,35.91896,-92.127207,AR,-6.0,72657,"35.91896,-92.127207"
1656,Stillwater,1.0,36.093665,-96.98745799999999,OK,-6.0,74077,"36.093665,-96.987458"
1657,Denver,1.0,39.738752000000005,-104.408349,CO,-7.0,80252,"39.738752,-104.408349"
1658,Livermore,1.0,40.878334,-105.40415,CO,-7.0,80536,"40.878334,-105.40415"
1659,Dietrich,1.0,42.883302,-114.2441,ID,-7.0,83324,"42.883302,-114.2441"
1660,Phoenix,0.0,33.276539,-112.18717,AZ,-7.0,85046,"33.276539,-112.18717"
1661,San Marino,1.0,34.122658,-118.11296000000002,CA,-8.0,91108,"34.122658,-118.11296"
1662,Richmond,1.0,37.777208,-121.955399,CA,-8.0,94850,"37.777208,-121.955399"
1663,Tres Pinos,1.0,36.761702,-121.274795,CA,-8.0,95075,"36.761702,-121.274795"
1664,Concrete,1.0,48.497601,-121.70018,WA,-8.0,98237,"48.497601,-121.70018"
1665,Peru,1.0,43.24283,-72.88309,VT,-5.0,5152,"43.24283,-72.88309"
1666,Lakeville,1.0,41.951783,-73.43722,CT,-5.0,6039,"41.951783,-73.43722"
1667,Fall River,1.0,41.716952,-71.13986,MA,-5.0,2720,"41.716952,-71.13986"
1668,Magnolia,1.0,41.695375,-95.87353,IA,-6.0,51550,"41.695375,-95.87353"
1669,Pigeon Falls,1.0,44.424662,-91.20833,WI,-6.0,54760,"44.424662,-91.20833"
1670,Appleton,1.0,44.322835999999995,-88.40491999999999,WI,-6.0,54913,"44.322836,-88.40492"
1671,Bird Island,1.0,44.761856,-94.8845,MN,-6.0,55310,"44.761856,-94.8845"
1672,Greensburg,1.0,37.234802,-85.51436,KY,-6.0,42743,"37.234802,-85.51436"
1673,Bloomingburg,1.0,39.624916,-83.40267,OH,-5.0,43106,"39.624916,-83.40267"
1674,Chapmansboro,1.0,36.388731,-87.13175,TN,-6.0,37035,"36.388731,-87.13175"
1675,Lamar,1.0,38.077016,-86.92258000000001,IN,-6.0,47550,"38.077016,-86.92258"
1676,Riderwood,1.0,39.438964,-76.592139,MD,-5.0,21139,"39.438964,-76.592139"
1677,Massey,1.0,39.311429,-75.80806,MD,-5.0,21650,"39.311429,-75.80806"
1678,Richmond,1.0,37.567896000000005,-77.528308,VA,-5.0,23266,"37.567896,-77.528308"
1679,Kirkman,1.0,41.77,-95.644264,IA,-6.0,51547,"41.77,-95.644264"
1680,Cazenovia,1.0,43.503482,-90.26902,WI,-6.0,53924,"43.503482,-90.26902"
1681,Elcho,1.0,45.440199,-89.13837,WI,-6.0,54428,"45.440199,-89.13837"
1682,Great Bend,1.0,46.153098,-96.80909,ND,-6.0,58039,"46.153098,-96.80909"
1683,Cannon Ball,1.0,46.249361,-100.63866999999999,ND,-6.0,58528,"46.249361,-100.63867"
1684,McRae,1.0,35.125583,-91.82508,AR,-6.0,72102,"35.125583,-91.82508"
1685,North Little Rock,1.0,34.763923999999996,-92.26463000000001,AR,-6.0,72114,"34.763924,-92.26463"
1686,Tulsa,1.0,36.160340999999995,-96.03435,OK,-6.0,74127,"36.160341,-96.03435"
1687,Saint Louis,1.0,35.062235,-96.8355,OK,-6.0,74866,"35.062235,-96.8355"
1688,Holland,1.0,42.43442,-92.79802,IA,-6.0,50642,"42.43442,-92.79802"
1689,Reserve,1.0,30.059516,-90.55986999999999,LA,-6.0,70084,"30.059516,-90.55987"
1690,Atlanta,1.0,33.844371,-84.47405,GA,-5.0,30325,"33.844371,-84.47405"
1691,Monroe,1.0,33.786041,-83.69901,GA,-5.0,30655,"33.786041,-83.69901"
1692,Warwick,1.0,31.782465999999996,-83.86973,GA,-5.0,31796,"31.782466,-83.86973"
1693,Gainesville,1.0,29.713911,-82.29590999999999,FL,-5.0,32609,"29.713911,-82.29591"
1694,Oak Hill,1.0,28.858940999999998,-80.856373,FL,-5.0,32769,"28.858941,-80.856373"
1695,Miami,1.0,25.812625,-80.2369,FL,-5.0,33142,"25.812625,-80.2369"
1696,Saint Petersburg,1.0,27.891809000000002,-82.724763,FL,-5.0,33784,"27.891809,-82.724763"
1697,Mobile,1.0,30.641090000000002,-88.062248,AL,-6.0,36615,"30.64109,-88.062248"
1698,Chewalla,1.0,34.99687,-88.645577,TN,-6.0,38393,"34.99687,-88.645577"
1699,Hollandale,1.0,33.145438,-90.85634,MS,-6.0,38748,"33.145438,-90.85634"
1700,Indianapolis,0.0,39.779492,-86.132837,IN,-5.0,46274,"39.779492,-86.132837"
1701,Wanatah,1.0,41.420078000000004,-86.88131,IN,-6.0,46390,"41.420078,-86.88131"
1702,Markle,0.0,40.852768,-85.30702,IN,-5.0,46770,"40.852768,-85.30702"
1703,Sarasota,1.0,27.310924,-82.5213,FL,-5.0,34239,"27.310924,-82.5213"
1704,Athens,1.0,34.774907,-87.030479,AL,-6.0,35612,"34.774907,-87.030479"
1705,Bayard,1.0,39.264409,-79.3654,WV,-5.0,26707,"39.264409,-79.3654"
1706,Holly Springs,1.0,35.643545,-78.83485999999999,NC,-5.0,27540,"35.643545,-78.83486"
1707,Chamberlain,1.0,43.885681,-69.4795,ME,-5.0,4541,"43.885681,-69.4795"
1708,Charlotte,1.0,35.227542,-80.842543,NC,-5.0,28246,"35.227542,-80.842543"
1709,Tulsa,1.0,36.139826,-96.029725,OK,-6.0,74189,"36.139826,-96.029725"
1710,Hawthorn,1.0,41.020621000000006,-79.27416,PA,-5.0,16230,"41.020621,-79.27416"
1711,Brighton,1.0,42.566097,-83.75725,MI,-5.0,48114,"42.566097,-83.75725"
1712,Ecorse,1.0,42.250505,-83.14829,MI,-5.0,48229,"42.250505,-83.14829"
1713,Newburgh,1.0,41.507368,-74.061301,NY,-5.0,12557,"41.507368,-74.061301"
1714,Shields,1.0,46.258711,-101.17563,ND,-7.0,58569,"46.258711,-101.17563"
1715,Fremont Center,1.0,41.848244,-75.03878,NY,-5.0,12736,"41.848244,-75.03878"
1716,Sabael,1.0,43.667618,-74.456913,NY,-5.0,12864,"43.667618,-74.456913"
1717,Price,1.0,39.578472999999995,-110.78678000000001,UT,-7.0,84501,"39.578473,-110.78678"
1718,Keeseville,1.0,44.483465,-73.4801,NY,-5.0,12944,"44.483465,-73.4801"
1719,Malta,1.0,41.933061,-88.88293,IL,-6.0,60150,"41.933061,-88.88293"
1720,Pittsburgh,1.0,40.459518,-79.83277,PA,-5.0,15235,"40.459518,-79.83277"
1721,Kansas City,1.0,39.104887,-94.49540999999999,MO,-6.0,64125,"39.104887,-94.49541"
1722,Sherman,1.0,41.566534000000004,-73.4915,CT,-5.0,6784,"41.566534,-73.4915"
1723,Covington,1.0,38.944663,-84.520501,KY,-5.0,41019,"38.944663,-84.520501"
1724,Snyder,1.0,32.747707,-100.9153,TX,-6.0,79550,"32.747707,-100.9153"
1725,McLeod,1.0,45.550177000000005,-110.05667,MT,-7.0,59052,"45.550177,-110.05667"
1726,Washington,1.0,38.901811,-76.99096999999999,DC,-5.0,20002,"38.901811,-76.99097"
1727,Ennis,1.0,45.349274,-111.735925,MT,-7.0,59795,"45.349274,-111.735925"
1728,Fairfax,1.0,38.855715,-77.361633,VA,-5.0,22035,"38.855715,-77.361633"
1729,Fort Lee,1.0,37.241172999999996,-77.34845,VA,-5.0,23801,"37.241173,-77.34845"
1730,Bingham,1.0,39.11204,-89.2134,IL,-6.0,62011,"39.11204,-89.2134"
1731,Mason,1.0,38.95232,-88.62883000000001,IL,-6.0,62443,"38.95232,-88.62883"
1732,New Orleans,1.0,30.032996999999998,-89.882564,LA,-6.0,70184,"30.032997,-89.882564"
1733,Labadieville,1.0,29.829134999999997,-90.9636,LA,-6.0,70372,"29.829135,-90.9636"
1734,Saint Elizabeth,1.0,38.259655,-92.25872,MO,-6.0,65075,"38.259655,-92.25872"
1735,Tucson,0.0,32.31346,-110.92282,AZ,-7.0,85718,"32.31346,-110.92282"
1736,Otis,1.0,40.215063,-102.95628,CO,-7.0,80743,"40.215063,-102.95628"
1737,Shirley Basin,1.0,41.71694,-106.999195,WY,-7.0,82615,"41.71694,-106.999195"
1738,Point Of Rocks,1.0,41.689968,-108.81963,WY,-7.0,82942,"41.689968,-108.81963"
1739,Potsdam,1.0,44.651265,-74.95289,NY,-5.0,13676,"44.651265,-74.95289"
1740,Grantville,1.0,40.402578000000005,-76.6434,PA,-5.0,17028,"40.402578,-76.6434"
1741,Savannah,1.0,32.022019,-80.99193000000001,GA,-5.0,31410,"32.022019,-80.99193"
1742,Hampton,1.0,29.863141,-82.15623000000001,FL,-5.0,32044,"29.863141,-82.15623"
1743,Daytona Beach,1.0,29.022729,-81.172169,FL,-5.0,32125,"29.022729,-81.172169"
1744,Fort Lauderdale,1.0,26.165423999999998,-80.29589,FL,-5.0,33345,"26.165424,-80.29589"
1745,Red House,1.0,37.197072,-78.81694,VA,-5.0,23963,"37.197072,-78.81694"
1746,Butler,1.0,39.532955,-76.743196,MD,-5.0,21023,"39.532955,-76.743196"
1747,Deltaville,1.0,37.550168,-76.34326999999999,VA,-5.0,23043,"37.550168,-76.34327"
1748,Sewell,1.0,39.74953,-75.10637,NJ,-5.0,8080,"39.74953,-75.10637"
1749,Blenheim,1.0,34.467071999999995,-79.6437,SC,-5.0,29516,"34.467072,-79.6437"
1750,New Ellenton,1.0,33.415481,-81.68632,SC,-5.0,29809,"33.415481,-81.68632"
1751,Aragon,1.0,34.065792,-85.07226999999999,GA,-5.0,30104,"34.065792,-85.07227"
1752,Hensonville,1.0,42.302596,-74.22711,NY,-5.0,12439,"42.302596,-74.22711"
1753,Wassaic,1.0,41.782781,-73.55792,NY,-5.0,12592,"41.782781,-73.55792"
1754,Silver Bay,1.0,43.685475,-73.50766999999999,NY,-5.0,12874,"43.685475,-73.50767"
1755,Clarinda,1.0,40.738639,-95.03595,IA,-6.0,51632,"40.738639,-95.03595"
1756,Olds,1.0,41.133346,-91.54559,IA,-6.0,52647,"41.133346,-91.54559"
1757,Sharon,1.0,42.518695,-88.7226,WI,-6.0,53585,"42.518695,-88.7226"
1758,Minneapolis,1.0,45.015914,-93.47188,MN,-6.0,55459,"45.015914,-93.47188"
1759,Nashville,1.0,36.151324,-86.8559,TN,-6.0,37209,"36.151324,-86.8559"
1760,Lewistown,1.0,40.595359,-77.5774,PA,-5.0,17044,"40.595359,-77.5774"
1761,Pomona,1.0,41.192394,-74.04523,NY,-5.0,10970,"41.192394,-74.04523"
1762,Massena,1.0,44.937212,-74.87693,NY,-5.0,13662,"44.937212,-74.87693"
1763,Gardner,1.0,42.575355,-71.99183000000001,MA,-5.0,1440,"42.575355,-71.99183"
1764,Jersey Shore,1.0,41.209389,-77.25975,PA,-5.0,17740,"41.209389,-77.25975"
1765,Wilkes Barre,1.0,41.268231,-75.84569,PA,-5.0,18705,"41.268231,-75.84569"
1766,Dallas,1.0,32.826128000000004,-96.7712,TX,-6.0,75206,"32.826128,-96.7712"
1767,Cotulla,1.0,28.435440000000003,-99.21676,TX,-6.0,78014,"28.43544,-99.21676"
1768,Denver,1.0,39.738752000000005,-104.408349,CO,-7.0,80208,"39.738752,-104.408349"
1769,Wallsburg,1.0,40.371817,-111.41808999999999,UT,-7.0,84082,"40.371817,-111.41809"
1770,Leeds,1.0,37.237225,-113.33561999999999,UT,-7.0,84746,"37.237225,-113.33562"
1771,Cibola,0.0,33.326956,-114.68562,AZ,-7.0,85328,"33.326956,-114.68562"
1772,Garfield,1.0,38.140691,-100.415419,KS,-6.0,67856,"38.140691,-100.415419"
1773,Melrose,1.0,34.528601,-103.62567,NM,-7.0,88124,"34.528601,-103.62567"
1774,Marble Falls,1.0,30.566681,-98.30756,TX,-6.0,78654,"30.566681,-98.30756"
1775,Midland,1.0,31.869259000000003,-102.031726,TX,-6.0,79710,"31.869259,-102.031726"
1776,Bogalusa,1.0,30.83503,-90.037115,LA,-6.0,70429,"30.83503,-90.037115"
1777,Port Barre,1.0,30.549089000000002,-91.93006,LA,-6.0,70577,"30.549089,-91.93006"
1778,Thackerville,1.0,33.794715999999994,-97.13848,OK,-6.0,73459,"33.794716,-97.13848"
1779,Long Beach,1.0,33.823316,-118.11328999999999,CA,-8.0,90808,"33.823316,-118.11329"
1780,West Covina,1.0,34.020711,-117.89931999999999,CA,-8.0,91792,"34.020711,-117.89932"
1781,Cabot,1.0,44.414576000000004,-72.28652,VT,-5.0,5647,"44.414576,-72.28652"
1782,West Charleston,1.0,44.865722999999996,-72.04647,VT,-5.0,5872,"44.865723,-72.04647"
1783,Woodbury,1.0,41.554111999999996,-73.20539000000001,CT,-5.0,6798,"41.554112,-73.20539"
1784,Navesink,1.0,40.402277000000005,-74.02728499999999,NJ,-5.0,7752,"40.402277,-74.027285"
1785,Mora,1.0,38.55338,-93.11417,MO,-6.0,65345,"38.55338,-93.11417"
1786,Fairview,1.0,39.811818,-95.72861,KS,-6.0,66425,"39.811818,-95.72861"
1787,Solen,1.0,46.421762,-100.93016999999999,ND,-6.0,58570,"46.421762,-100.93017"
1788,Pendroy,1.0,48.093269,-112.30254,MT,-7.0,59467,"48.093269,-112.30254"
1789,Sun River,1.0,47.465072,-111.79735,MT,-7.0,59483,"47.465072,-111.79735"
1790,Conner,1.0,45.905747999999996,-114.07478,MT,-7.0,59827,"45.905748,-114.07478"
1791,Lolo,1.0,46.752798,-114.35326,MT,-7.0,59847,"46.752798,-114.35326"
1792,Kaukauna,1.0,44.293197,-88.25922,WI,-6.0,54130,"44.293197,-88.25922"
1793,Mobile,1.0,30.658865000000002,-88.177975,AL,-6.0,36691,"30.658865,-88.177975"
1794,Jasper,1.0,35.065007,-85.61818000000001,TN,-6.0,37347,"35.065007,-85.61818"
1795,Cassville,1.0,34.244178999999995,-84.84568399999999,GA,-5.0,30123,"34.244179,-84.845684"
1796,Ingomar,1.0,40.434436,-80.024817,PA,-5.0,15127,"40.434436,-80.024817"
1797,Washington,1.0,38.893311,-77.014647,DC,-5.0,20306,"38.893311,-77.014647"
1798,Sussex,1.0,36.945667,-77.253913,VA,-5.0,23884,"36.945667,-77.253913"
1799,Soldier,1.0,38.262029,-83.28472,KY,-5.0,41173,"38.262029,-83.28472"
1800,Cleveland,1.0,41.507751,-81.60883000000001,OH,-5.0,44106,"41.507751,-81.60883"
1801,Lake Milton,1.0,41.100328999999995,-80.9853,OH,-5.0,44429,"41.100329,-80.9853"
1802,Lakeville,1.0,44.669564,-93.26654,MN,-6.0,55044,"44.669564,-93.26654"
1803,Minneapolis,1.0,45.015914,-93.47188,MN,-6.0,55468,"45.015914,-93.47188"
1804,Riverdale,1.0,41.649716999999995,-87.63292,IL,-6.0,60827,"41.649717,-87.63292"
1805,Bristow,0.0,38.184046,-86.71714,IN,-5.0,47515,"38.184046,-86.71714"
1806,Ontario,1.0,40.772874,-82.532057,OH,-5.0,44862,"40.772874,-82.532057"
1807,Carmel,0.0,39.970240999999994,-86.15416,IN,-5.0,46032,"39.970241,-86.15416"
1808,Hancock,1.0,47.145007,-88.57829,MI,-5.0,49930,"47.145007,-88.57829"
1809,Des Moines,1.0,41.672686999999996,-93.57217299999999,IA,-6.0,50940,"41.672687,-93.572173"
1810,Kissimmee,1.0,28.287883,-81.46862,FL,-5.0,34746,"28.287883,-81.46862"
1811,Columbus,1.0,33.581599,-88.43297,MS,-6.0,39705,"33.581599,-88.43297"
1812,Ranchos De Taos,1.0,36.377148999999996,-105.67963,NM,-7.0,87557,"36.377149,-105.67963"
1813,Organ,1.0,32.437435,-106.60256000000001,NM,-7.0,88052,"32.437435,-106.60256"
1814,Carson City,1.0,39.167833,-119.77640900000002,NV,-8.0,89710,"39.167833,-119.776409"
1815,Bow,1.0,48.559548,-122.41375,WA,-8.0,98232,"48.559548,-122.41375"
1816,Tacoma,1.0,47.247735,-122.52818,WA,-8.0,98465,"47.247735,-122.52818"
1817,Tonasket,1.0,48.689509,-119.32168999999999,WA,-8.0,98855,"48.689509,-119.32169"
1818,Stockton,1.0,37.904777,-121.226782,CA,-8.0,95213,"37.904777,-121.226782"
1819,Springfield,1.0,42.170730999999996,-72.604842,MA,-5.0,1111,"42.170731,-72.604842"
1820,Groton,1.0,42.446396,-71.459405,MA,-5.0,1470,"42.446396,-71.459405"
1821,Boylston,1.0,42.338392,-71.73026,MA,-5.0,1505,"42.338392,-71.73026"
1822,Boston,1.0,42.367946,-71.12056,MA,-5.0,2163,"42.367946,-71.12056"
1823,Hampton,1.0,32.881971,-81.11125799999999,SC,-5.0,29942,"32.881971,-81.111258"
1824,Bradley,1.0,42.633006,-85.643043,MI,-5.0,49311,"42.633006,-85.643043"
1825,Casnovia,1.0,43.22724,-85.82054000000001,MI,-5.0,49318,"43.22724,-85.82054"
1826,Wolfe,1.0,37.416395,-81.10580300000001,WV,-5.0,24751,"37.416395,-81.105803"
1827,Marianna,1.0,37.603344,-81.53998,WV,-5.0,24859,"37.603344,-81.53998"
1828,Frankfort,1.0,38.234133,-84.874809,KY,-5.0,40602,"38.234133,-84.874809"
1829,Sylvester,1.0,31.536886,-83.86041,GA,-5.0,31791,"31.536886,-83.86041"
1830,Lake City,1.0,30.162771999999997,-82.651184,FL,-5.0,32056,"30.162772,-82.651184"
1831,Haines City,1.0,28.101527,-81.6235,FL,-5.0,33844,"28.101527,-81.6235"
1832,Port Charlotte,1.0,26.993903999999997,-82.09841800000001,FL,-5.0,33949,"26.993904,-82.098418"
1833,Moulton,1.0,34.496476,-87.27802,AL,-6.0,35650,"34.496476,-87.27802"
1834,Ducktown,1.0,35.030319,-84.38284,TN,-5.0,37326,"35.030319,-84.38284"
1835,Gilberton,1.0,40.79872,-76.21547,PA,-5.0,17934,"40.79872,-76.21547"
1836,Easton,1.0,40.792804,-75.137186,PA,-5.0,18043,"40.792804,-75.137186"
1837,Washington,1.0,38.893311,-77.014647,DC,-5.0,20403,"38.893311,-77.014647"
1838,Washington,1.0,38.893311,-77.014647,DC,-5.0,20419,"38.893311,-77.014647"
1839,Pinto,1.0,39.572452,-78.843962,MD,-5.0,21556,"39.572452,-78.843962"
1840,Laneview,1.0,37.763552000000004,-76.72961,VA,-5.0,22504,"37.763552,-76.72961"
1841,Mannboro,1.0,37.345032,-77.944868,VA,-5.0,23105,"37.345032,-77.944868"
1842,Slatyfork,1.0,38.444873,-80.09781,WV,-5.0,26291,"38.444873,-80.09781"
1843,Newport,1.0,38.963761,-84.368926,KY,-5.0,41072,"38.963761,-84.368926"
1844,Toledo,1.0,41.676299,-83.55996,OH,-5.0,43610,"41.676299,-83.55996"
1845,Pensacola,1.0,30.614279999999997,-87.275772,FL,-6.0,32573,"30.61428,-87.275772"
1846,Miami,1.0,25.558428,-80.458168,FL,-5.0,33107,"25.558428,-80.458168"
1847,Seminole,1.0,27.853151,-82.82712,FL,-5.0,33776,"27.853151,-82.82712"
1848,Shanks,1.0,39.291196,-78.69317,WV,-5.0,26761,"39.291196,-78.69317"
1849,Danbury,1.0,36.429179,-80.19588,NC,-5.0,27016,"36.429179,-80.19588"
1850,Greensboro,1.0,36.080707000000004,-80.0244,NC,-5.0,27415,"36.080707,-80.0244"
1851,New Hill,1.0,35.633286,-78.97270999999999,NC,-5.0,27562,"35.633286,-78.97271"
1852,Durham,1.0,36.051155,-78.857651,NC,-5.0,27717,"36.051155,-78.857651"
1853,Charlotte,1.0,35.260020000000004,-80.804151,NC,-5.0,28232,"35.26002,-80.804151"
1854,Grantsboro,1.0,35.085784000000004,-76.86135,NC,-5.0,28529,"35.085784,-76.86135"
1855,Walnut,1.0,34.937606,-88.85571999999999,MS,-6.0,38683,"34.937606,-88.85572"
1856,Ahmeek,1.0,47.297841,-88.39491,MI,-5.0,49901,"47.297841,-88.39491"
1857,Hamburg,1.0,40.622159,-95.66736,IA,-6.0,51640,"40.622159,-95.66736"
1858,Tennyson,1.0,42.689339000000004,-90.68225699999999,WI,-6.0,52820,"42.689339,-90.682257"
1859,Karlstad,1.0,48.565296,-96.47578,MN,-6.0,56732,"48.565296,-96.47578"
1860,Sentinel Butte,1.0,46.85992,-103.78322,ND,-7.0,58654,"46.85992,-103.78322"
1861,Clyde Park,1.0,45.894359,-110.61105,MT,-7.0,59018,"45.894359,-110.61105"
1862,Avon,1.0,41.450538,-82.02167,OH,-5.0,44011,"41.450538,-82.02167"
1863,Youngstown,1.0,41.017082,-80.80285400000001,OH,-5.0,44598,"41.017082,-80.802854"
1864,Crestline,1.0,40.795521,-82.74991,OH,-5.0,44827,"40.795521,-82.74991"
1865,Effingham,1.0,39.521275,-95.39413,KS,-6.0,66023,"39.521275,-95.39413"
1866,Ottawa,1.0,38.614986,-95.27355,KS,-6.0,66067,"38.614986,-95.27355"
1867,Middletown,1.0,40.088774,-89.56744,IL,-6.0,62666,"40.088774,-89.56744"
1868,Chaska,1.0,44.809954,-93.6105,MN,-6.0,55318,"44.809954,-93.6105"
1869,Caroline,1.0,44.732083,-88.88507,WI,-6.0,54928,"44.732083,-88.88507"
1870,Caddo,1.0,34.137095,-96.26935999999999,OK,-6.0,74729,"34.137095,-96.26936"
1871,Lavon,1.0,33.022051,-96.43601,TX,-6.0,75166,"33.022051,-96.43601"
1872,Douglassville,1.0,33.189862,-94.37468,TX,-6.0,75560,"33.189862,-94.37468"
1873,Shaniko,1.0,45.263301,-121.08851299999999,OR,-8.0,97057,"45.263301,-121.088513"
1874,Bay City,1.0,45.534203000000005,-123.88468,OR,-8.0,97107,"45.534203,-123.88468"
1875,Coupeville,1.0,48.204162,-122.66723,WA,-8.0,98239,"48.204162,-122.66723"
1876,Tacoma,1.0,47.066193,-122.113223,WA,-8.0,98477,"47.066193,-122.113223"
1877,Grapeview,1.0,47.321442,-122.92935,WA,-8.0,98546,"47.321442,-122.92935"
1878,West Palm Beach,1.0,26.656709999999997,-80.25376999999999,FL,-5.0,33414,"26.65671,-80.25377"
1879,Hillside,1.0,40.695552,-74.22856,NJ,-5.0,7205,"40.695552,-74.22856"
1880,Chicopee,1.0,42.196666,-72.55606,MA,-5.0,1022,"42.196666,-72.55606"
1881,Springfield,1.0,42.093144,-72.5291,MA,-5.0,1118,"42.093144,-72.5291"
1882,Atlanta,1.0,33.844371,-84.47405,GA,-5.0,30388,"33.844371,-84.47405"
1883,Sayre,1.0,33.712204,-86.97203,AL,-6.0,35139,"33.712204,-86.97203"
1884,Cloverdale,1.0,34.869964,-87.706859,AL,-6.0,35617,"34.869964,-87.706859"
1885,Fort Payne,1.0,34.460537,-85.76744000000001,AL,-6.0,35968,"34.460537,-85.76744"
1886,Castleberry,1.0,31.291038,-87.03109,AL,-6.0,36432,"31.291038,-87.03109"
1887,Hickory Valley,1.0,35.149952,-89.1536,TN,-6.0,38042,"35.149952,-89.1536"
1888,Bruceton,1.0,36.038551,-88.25144,TN,-6.0,38317,"36.038551,-88.25144"
1889,Iron City,1.0,35.069016999999995,-87.62171,TN,-6.0,38463,"35.069017,-87.62171"
1890,Central Point,1.0,42.387399,-122.92154,OR,-8.0,97502,"42.387399,-122.92154"
1891,Garvin,1.0,44.212536,-95.75998,MN,-6.0,56132,"44.212536,-95.75998"
1892,Philip,1.0,44.036966,-101.71251,SD,-7.0,57567,"44.036966,-101.71251"
1893,Grand Forks,1.0,47.933481,-97.394446,ND,-6.0,58207,"47.933481,-97.394446"
1894,Jud,1.0,46.57995,-98.89748,ND,-6.0,58454,"46.57995,-98.89748"
1895,Bismarck,1.0,46.839620000000004,-100.7723,ND,-6.0,58501,"46.83962,-100.7723"
1896,Deerfield,1.0,42.169325,-87.86556,IL,-6.0,60015,"42.169325,-87.86556"
1897,Rosanky,1.0,29.846861999999998,-97.3318,TX,-6.0,78953,"29.846862,-97.3318"
1898,El Cerrito,1.0,37.917774,-122.30426000000001,CA,-8.0,94530,"37.917774,-122.30426"
1899,Napa,1.0,38.291164,-122.28671000000001,CA,-8.0,94559,"38.291164,-122.28671"
1900,Ganado,0.0,35.665344,-109.65343999999999,AZ,-7.0,86505,"35.665344,-109.65344"
1901,Aztec,1.0,36.837421,-107.96667,NM,-7.0,87410,"36.837421,-107.96667"
1902,Marshfield,1.0,37.330958,-92.90929,MO,-6.0,65706,"37.330958,-92.90929"
1903,Ramona,1.0,38.596837,-97.05274,KS,-6.0,67475,"38.596837,-97.05274"
1904,Moorefield,1.0,40.646065,-100.35262,NE,-6.0,69039,"40.646065,-100.35262"
1905,Madrid,1.0,40.845228999999996,-101.5378,NE,-7.0,69150,"40.845229,-101.5378"
1906,Turner,1.0,48.824171,-108.44428,MT,-7.0,59542,"48.824171,-108.44428"
1907,Palatine,1.0,41.811929,-87.68732,IL,-6.0,60078,"41.811929,-87.68732"
1908,Bronson,1.0,42.411155,-96.210839,IA,-6.0,51107,"42.411155,-96.210839"
1909,Kasota,1.0,44.28491,-93.95806,MN,-6.0,56050,"44.28491,-93.95806"
1910,Burtrum,1.0,45.85303,-94.67459000000001,MN,-6.0,56318,"45.85303,-94.67459"
1911,Donaldson,1.0,48.574128,-96.89631999999999,MN,-6.0,56720,"48.574128,-96.89632"
1912,Burfordville,1.0,37.360527000000005,-89.79907,MO,-6.0,63739,"37.360527,-89.79907"
1913,Yukon,1.0,35.489527,-97.75000899999999,OK,-6.0,73085,"35.489527,-97.750009"
1914,Tacoma,1.0,47.066193,-122.113223,WA,-8.0,98418,"47.066193,-122.113223"
1915,Midland,1.0,31.869259000000003,-102.031726,TX,-6.0,79708,"31.869259,-102.031726"
1916,Garden Grove,1.0,33.782916,-118.02618999999999,CA,-8.0,92845,"33.782916,-118.02619"
1917,Pointblank,1.0,30.756728000000003,-95.20485,TX,-6.0,77364,"30.756728,-95.20485"
1918,Lake Andes,1.0,43.144738000000004,-98.51408,SD,-6.0,57356,"43.144738,-98.51408"
1919,Tucker,1.0,34.434204,-91.98585,AR,-6.0,72168,"34.434204,-91.98585"
1920,Ardmore,1.0,34.288884,-97.248074,OK,-6.0,73403,"34.288884,-97.248074"
1921,Lawton,1.0,34.630879,-98.457646,OK,-6.0,73506,"34.630879,-98.457646"
1922,Forney,1.0,32.745373,-96.46038,TX,-6.0,75126,"32.745373,-96.46038"
1923,Henderson,1.0,32.194938,-94.75851999999999,TX,-6.0,75652,"32.194938,-94.75852"
1924,Topinabee,1.0,45.485859999999995,-84.59227,MI,-5.0,49791,"45.48586,-84.59227"
1925,Modale,1.0,41.64243,-96.02871999999999,IA,-6.0,51556,"41.64243,-96.02872"
1926,Lisbon,1.0,41.909156,-91.36209000000001,IA,-6.0,52253,"41.909156,-91.36209"
1927,Donnellson,1.0,40.675175,-91.57393,IA,-6.0,52625,"40.675175,-91.57393"
1928,Daisy,1.0,37.522361,-89.81419,MO,-6.0,63743,"37.522361,-89.81419"
1929,Cassville,1.0,36.681589,-93.85105,MO,-6.0,65625,"36.681589,-93.85105"
1930,Carbondale,1.0,38.82517,-95.68963000000001,KS,-6.0,66414,"38.82517,-95.68963"
1931,Wymore,1.0,40.087289,-96.65361,NE,-6.0,68466,"40.087289,-96.65361"
